メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
夕霧綴理,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,吐いた息が昇っていって、白さを増して落ちてくる。ちらほら迷いながら落ち着く場所をそれぞれ探してる。白く被さって何かを包む。冷たいのにあったかい気がして、不思議だね。,,あけまして、おめでとうございます。あけたってなんだろうね。るりが段ボールから出てきた時かな。昔ね。初日の出を見に行って、「今年初めてのお日様だよ」って言われても……よくわかんなくて。きっとお日様もそう思ってたんじゃないかな。「なんか今日だけ盛り上がってる…いつも頑張ってるのに...」って。でも、最近分かったんだ。終わりと始まりがあることが大事なんだ。昨日で年は一旦おしまい。今日から今年。だから頑張ろうねって。そう思うと、頑張ろうって気になる。昨日がもう来ないこと、去年がもう来ないことは、寂しいことでしかないと思ってたけど、違うんだ。今日からまた頑張ろう、そんな気持ちをいつも持ってたいと思いました。これからは、毎日が大晦日だ。,そう、たこをあげました。たこ焼きじゃないよ。空に上げたんだ。そらあげって見ると、からあげみたいだけど、それも違う。近くの大きな河川敷で風にのせて空高く。糸を伸ばしてあげれば、どこまでも高く飛べそうだった。さやは、あまり遠くに飛ばすと帰って来られないかもって心配してた。ボクはそのままずっと自由に、思う通りに飛んでいって欲しいなと思った。糸から手を離したくなったんだ。そうしたら、さやはボクの糸を押さえて、見えない所まで飛んで行ったらボクも凧も寂しいはずって…。そうだね。自由に飛んで、遠く、遠く…。そうして、気づいたら誰もいなかったら…それは、ダメだ。さやの言う通り、今年も一緒で良かったです。おしまい。,あけました。,今年もみんなで。,綴理「凧、離しちゃダメ？」梢「そういう物なのよ。」,これ、ボクの凧。
夕霧綴理,UR,Proof,https://wikiwiki.jp/llll_wiki/%EF%BC%BBProof%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,ふふっ。これからボクは、すずのライバル。ボコボコにする。こういうの「ロケ」って言うんだって。衣装はぎんがしっかり作ってくれたよ。ボクに似合って、そして強そうに見えるんだって。どう？ボク強い？ねえ聞いて。みんなでこれから「何か」を作るんだ。今年の夏は、たくさんの熱い心に満ちている。,,「ラブライブを目指したいという志は立派だ。ただ、それだけでは勝てない場所であることを、君は知らないんだと思っていた。ふふっ、面白いね。知ってるか知らないかなんて、結局意味のないことで。勝利を掴み取るスクールアイドルにふさわしいことを、君はとっくにできるようになっていたんだ。」...はぁ...セリフが長い。とても、長い。覚えるのがとても大変。でも、うまくいったと思う。どうかな？セリフを覚えて演技する。演劇部のみんなをお手伝いしている間に、なんとか慣れてきた気がするんだ。すずの舞台の足を引っ張らずに済んだことに、ほっとしてるよ。もしかしたらいつものすずは、こういう気持ちなのかも。ボクたちの足を引っ張らないようにって、いつも言ってるからさ。すずに「そんなことないよ」ってボクがいつも言うように、すずから見たボクが「そんなことないよ」だったら嬉しい。,楽しかったね。今年の夏も。すずが本当にやりたいことを、まっすぐやって。その夢は、気づいたらボクたちの夢にもなっていたんだ。みんなで作り上げたもの。みんなに、やるべきことがあったもの。暑い夏に、熱い気持ちで。楽しいことを作り上げるために、頑張った。...勘違いしてたんだ。ボクはスクールアイドルを、不完全でも熱を持ったみんなで作る芸術だと思っていた。でも、ちょっと違ったんだ。不完全であることを、自分で受け入れて認めちゃダメなんだ。すごいことを、しようとする。それは、不完全な自分でも頑張って完全になろうとすること。ボクたちは不完全で、未完成。完成に近づこうとするからこそ、熱が入って、芸術は光り輝く。まだまだ分からないことはたくさんだ。でも楽しい。これからも分かろうと頑張れるから。,じゃあ、今から切り替えるよ。,それで私に勝てるとでも？,綴理「強いね、君は」小鈴「貴方こそ、遠いよ。」,いいさ、見せてみなよ。君の全力を。
夕霧綴理,UR,金魚◎花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%87%91%E9%AD%9A%E2%97%8E%E8%8A%B1%E7%81%AB%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,この発想はなかったな。屋上にビニールプールを持ち込む。るりは天才。これはつよつよライフハックと、つづ思う。,,光が輝いて音が鳴る。ステージは夜空で光は無数。花火はひとつじゃないんだ。ドンって一回鳴り響くと、束になった光がみんなで空に打ち上がる。そしてわっとみんなで開けて、そして思い思いに落ちていく。楽しそうで、きれいで、まるで……。ふふっ、結構みんなバラバラに落ちるんだ。でもそれがすごくいい。ねぇほら見て、また上がったよ。ボク、花火好きなんだ。,ボクの大好きな花火を後ろに、ボクも夏色のきらめきを表現したいと思ったんだ。パフォーマンス中は、花火が見づらいっていうのはもちろんあるけど……。でもその分、花火と一緒に頑張ってるんだって思えるのは嬉しい。夏の夜空に、夏を表現する花火とボクと、みんな。るりのおかげで、夏は自分で用意できるものなんだって知れた。ボクの中に、表現したい気持ちがある。ならあとは、ライブをするだけ。大好きな花火、今日だけはステージに並ぶ仲間。ふふっ。よろしくね。今夜は、素敵な時間になりそうだ。,夏色のきらめきを、届けたい。,跳ねる水音、響く爆ぜ音。,,夏のキャンパスは、色鮮やか。
夕霧綴理,UR,Take It Over,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTake%20It%20Over%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,めぐ、ボク思ったんだけど、あんまり楽しくないね、これ。遊びじゃないって怒られた。真剣にやるものなのか？,,お風呂出たら、顔に順番に水をつけるようにって、急にめぐが言ってきたから、またなんか面白いこと思いついたのかなって最初は思ってた。でもあんまり楽しくなくて、びっくり。めぐなのに珍しいって思ったら、遊びじゃなかった…。これから先は、自分の体にも気を遣って生きなきゃいけない…らしい。ボクも、それがみんなのためになるなら頑張ろうと思った。一緒に無言でパシャパシャやってる時間は、なんか変で面白かった。,遂にボクは努力というものをしてみることにした。ボクにも出来ることで、続けられること。お風呂を出たら、つまんなくても順番に水をパシャパシャする。それを努力と呼んでいいんだって、めぐが言ってくれたから。ボクに努力できることがあって、みんなに喜んでもらえるなら嬉しいから。何にも出来ないヤツだって、離れていって欲しくないから。よし、明日からやるぞ！毎日続けるんだ！そう思ったらなんか今日、ベッドに入ってからなかなか寝付けない。困った。,Take It Over…！,頑張るよ…！,,ね、そばにいて？
夕霧綴理,UR,Trick & Cute,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTrick%20%26%20Cute%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,,,,,,,,
夕霧綴理,UR,Colorfulness,https://wikiwiki.jp/llll_wiki/%EF%BC%BBColorfulness%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,たのしい。海ってうごくんだよ。ずっとうごいてる。ボクが寝てる間も、ボクが踊ってる間も、ずっと。海の下で踊る魚のせいだね。どうしてそれが分かるのかっていうと、こうして糸を垂らすと魚が海の中から出てくるからだね。,,この歌は、楽しむための歌じゃない。楽しむための準備をする、そんな歌。るりがどうしてめぐとケンカしちゃったのか、ボクには全然よくわかってなかったし、結局なんでケンカしてるのかは、全然まったくわからなかったんだけど……、でも、るりにはるりのやりたい事があって、とにかくそれをめぐに伝えたいんだろうなっていうのは、ボクにもわかった。だから、歌にしようと思った。それなら全然まったく分かってないボクにも、やれることがあると思ったからね。楽しいが一番！なのはそうだけど、楽しいになれない人もいる。るりはそう言ってた。一人ひとり、楽しいの準備は違う。そんな中で手伝えることがあるなら、手伝いたい。それがるりの気持ち。どうかな？伝わったかな。伝わってたら、ボクも嬉しい。きっと、あの日の時のボクにも……。うん、しみたんだ、るりの気持ちは。,曇り空を晴らすことができたら、雨の止むその瞬間を見せられたら、きっと笑える人はたくさんいると思うんだ。そこに虹がかかって、それを一緒に見て……。みんなで見る同じ景色は、きっと一生の思い出に残るから。るりのことが、また少し分かった気がする。ボクと近いことも、あるからね。一緒がいいんだ。誰かに置き去りにされたくないボクと、誰かを置き去りにしたくないるり。ボクの作った歌は、置き去りにされたくない気持ちも入ってる。そして、一緒に歌うるりは、その気持ちにも寄り添ってくれてるんだ。『Colorfulness』でした。おしまい。,みんなのために、歌おうか。,ボクたちが、励ます番。,,どんな色でも、いいんだよ。
夕霧綴理,UR,レディバグ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%AC%E3%83%87%E3%82%A3%E3%83%90%E3%82%B0%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,うん。ボクはここでいいよ。見ようと思えば、すずの指さす先も見える。それに、いい景色なら、もう見つけてる。もしかしたら、二人よりもね。,,思いついた時は良い案だったと思ったんだけど、さやが大変そうにしていたから少し困ったんだ。すずの色を乗せた、新しいDOLLCHESTRAの曲。その作詞。大丈夫かなって思ったこともあるけど、さやが「頑張る」って言う間は任せようと思った。さや達が敦賀に行く前に、どうなっているか一応聞いたら「そろそろできそう」だとは言ってたけど...あまりさやも手ごたえがある感じじゃなくて...でもこうも思ったんだ。敦賀でさやとすずがライブをやる、だったらその時に上手くいったらいいなって。そうしたら、面白かったよ。敦賀から帰ってきて見せてもらった曲は、ボクがちょっと聴いた時とは全然違う歌詞になってて...うん、ボクも凄く楽しかった。すぐにどういう振りにすればいいかとか、頭に浮かんだんだ。それはきっと、すごくいい曲ってことなんだ。みんなも楽しみにしてて。,こずとめぐとボク。三人が敦賀のライブ出られなかったのは残念だったけど、東京から帰ってきて一年生と二年生のみんなを見て、これでよかったのかもと思ったよ。ボク達はボク達で楽しい話ができたし、一年生がみんなもっとキラキラしたスクールアイドルになってたからね。きっといい先輩がいたんだね。さやもそうだし、かほもるりも。今年のスクールアイドルクラブは、去年よりもっともっとすごくなる。人の数と触れ合う相手の数が増えれば増えるほど、気づけることも、楽しいことも増えるんだ。ボクはそう思う。スクールアイドルクラブだけじゃない、応援してくれるみんなも増えれば増えるほど、スクールアイドルっていいものだよ。キミもそう思うよね。,新しい色を乗せて。,憧れの歌を。,,行こうと思えば、行けるよ。どこまでも。
夕霧綴理,SR,春色ニューデイズ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%98%A5%E8%89%B2%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%87%E3%82%A4%E3%82%BA%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,さや……今日のお弁当…さくら、入れたんだね…。あんまり美味しくなかったから、夢でほっとした。さやなら美味しいさくらを作るはず。ん？さくら作らない？そっか。,,世界はたまに色を変える。桜色の日は桜色の日の気持ちでライブがしたい。同じ色の日でも、ボクの感じる気持ちは違う。だから、色と気持ちで何通りだって無限大！今日と同じライブは二度とない！だから毎日みんな、ボクたちのライブを楽しんで？今日寝る時に今日を望んでも、来るのは明日でしかないんだ。ボクも何回もしくじった。でもこれたぶん、ボクだけじゃないはずだ。…そう、だよね？,ライブが終わって、お片付けをしている時、たまに思うことがあるんだ。さっきまでライブをしていた場所がポツンと世界に取り残されちゃったみたいで、ボクはそこにボクを重ねて寂しくなる…。だから、もう一回一緒にライブをしてあげようと思った。そしたら、その場所も喜ぶかなって思った。そうしたら、こずに止められた。もう四回目だって。四回同じことしてたみたい。でも、ボクの気持ちは収まらなかったから、約束したんだ。またここでやるねって。だから今日も約束する。また、ここでやるね。違う色と違う気持ちの日に。,気づけばライブは始まっているもの。,ねえ、見てて。,,一番楽しい時間にしよう！
夕霧綴理,SR,Tragic Drops,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTragic%20Drops%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,え、これ、勝手に生えてるよ？「髪飾ってるの？」ってコメント来てびっくりしたんだけど、「仮面飾ってるの？」を予測変換で誤字しちゃったんだって。だから今回はボク、変なこと言ってない！…ないよね？,,ボクたちはスクールアイドル！だからやれることを、全力でやりたい！配信も、得意ってわけじゃないけど、上手い人は知ってたから参考にしてみた。楽しいね。配信も、ライブも。スクールアイドルとして出来る何もかも。こうして色々出来るのは、やっぱりボクがDOLLCHESTRAでいられるからだ。あー、そうだ。みんなは気付いてないと思うけど、配信のコメントにさやがいたよ。ふふ…。,これから先の未来には、きっと楽しいことしかない！配信もたくさんするよ。市場にも行くし、ライブもする。ボクの感じている楽しいを、みんなにも届けたいんだ。ボクの気持ちを分かってほしいって、やっていることは昔と変わらないはずだけど、今の気持ちは昔の気持ちとは全然違うんだ。今日も配信しようと思う。あ…もし時間になってもしてなかったら、きっと寝ちゃってるから起こしてね。,始めよう！,ふふ…。,,楽しいね。
夕霧綴理,SR,365 Days,https://wikiwiki.jp/llll_wiki/%EF%BC%BB365%20Days%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,よし、これはすずにあげよう。きっと喜ぶ。もしかしたら抱いて寝るかもしれない。かわいいね。,,みんなのアンコールに答えられたかな。『365 Days』、毎日の歌。2月29日のことも忘れてないよ、大丈夫。...ボクは実はこの曲が伝統の曲として残っていることは、知ってたんだ。歌詞があんまりピンとこなくてそのままだった。そのときはね、ボクがスクールアイドルじゃないからだって思ってたよ。だから、先輩のスクールアイドルが残してくれていた曲なのによくわからないんだ、って。そうじゃなかった、今のボクにはわかるんだ。これはスクールアイドルとして過ごした経験と一緒に歌うもの。歌っていると、思いだす。この一年のこと。ボクがボク自身をスクールアイドルとして認めてあげてからの一年は本当に暖かくて、色濃くて楽しいものだったから。あれ？君もピンとこないかな？でもきっといつかわかるよ。これはそういう歌なんだ。,今年も楽しくありますように。今年は去年よりもっと楽しくありますように。そんな風に思いながら歌ったよ。...今回の曲をやろうって言いだしたのはめぐなんだ。改めて歌詞を見たら「すごくよかった」って言ってて、ボクもそう思った。嬉しかった。めぐと気持ちが同じだったから嬉しかった、って言うのも、なくはないんだけど...一番はやっぱり、めぐがこの歌詞をいいって思ったことかな。この一年、めぐはボクよりも大変なことが多かったはずなのに...改めて一年を好きでいることができてるんだ。うん。やっぱり、今年は去年よりもっともっと楽しくなりそうだ。,さあ、アンコールの時間だ。,日々を紡ごう。,,昨日も、一昨日も、そして今日も、大事な一日。
夕霧綴理,SR,アメアガリストリート,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%83%A1%E3%82%A2%E3%82%AC%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,頑張ろう、こず。ボクには思いつかなかったことだから、頑張るよ。思いついたことは、全部やったから。,,やれることを全部やることを、努力と呼ぶらしいよ。朝起きれないし、忘れないようにしようとしたものを忘れるボクは、努力ができない。困ってた。でも、努力ができないっていうと、昔はすごく怒られた。天才はいいよね、って。天才が悪口じゃないことを知ったことは、ちょっと後の話。ボクは今、努力のやり方を教えてもらえる人がいる。困ってない。,さやが色々、教えてくれる。昔はこずも……そうしてくれた。でも、教えるにも資格がいるんだって。それが、もう無いからって、こずは色々話してくれなくなった。ボクも、スクールアイドルの資格がないと思ってたから、同じようなことかなって思って、何も言えなかった。さやは、ボクに何かを教える資格があるのかなって、聞いたことがある。すごくびっくりしてた。でもね「無くても言わなきゃだめでしょ」って、溜息ついてた。嬉しかったです。おしまい。,共同作業……で合ってる？,難しい……。,,レイニースタイル！
夕霧綴理,SR,Mirage Voyage,https://wikiwiki.jp/llll_wiki/%EF%BC%BBMirage%20Voyage%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,こず、かえろ…あぁ。ああなるとこずは長いんだ。楽しそうだよね、特売品ながめる遊び。ボクはあんまりやり方わからないんだけど。,,ボクも、言われた物を買ってくることぐらいは出来るんだ。それになんと、買ってくる物に自由もある。えっとね、例えば衣装に必要なリボンとかは、「こういうの選んできて下さいね。でも綴理先輩がこれだと思ったものでもいいです」って言われてる。つまりボクは、買い物を信頼されてるんだ。次からはちゃんと、得意なものに買い物って書こうと思う。,『Mirage Voyage』。ボクは、この歌詞が好きなんだ。何をどうするのも自分次第。悩んだって、後悔したって、目的地が分からなくたって、何度だって、信じて頑張っていく。それが悪いことじゃないって思えるんだ。ボクはよく迷子になるし、先が見えないことばかりで、筋道立てるっていうのも苦手。だから、辛い気持ちもある、苦しい気持ちもある、でも頑張ることだけは許してね、って歌ってるこの曲が好き。きっといつか、この歌詞の気持ちになったスクールアイドルが、いたんだね。,出航～。,乗り越えていけ～。,,何度だって、頑張りたい。
夕霧綴理,SR,SPLASH!!!!,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSPLASH%21%21%21%21%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,これは水だよ。海の方の。山の方の水はキラキラ。海の方の水はぴしぴし。たぶん、誰かが塩を混ぜたからだね。,,「海の物とも山の物ともつかぬ」ってよく言われてるけど、そんなことないのになあって思うんだ。…え？それは水の話じゃない？そっか。でも、どっちも冷たくていいよね。それに、面白いよね。冷たい物は夏の物。温かい物は冬の物。そういうイメージって、その時に人が欲しい物で形作られているんだけど……えっと、だからね、みんな思うことは一緒なんだなって。嬉しくなるんだ。これはボクだけのイメージじゃない。みんなと同じイメージ。,それにしても…似合う？ボクはあんまりこういう水着は着たことないから、よく分かんないんだけど…。でも、着たことないってことは、ボクがこういう水着を着ようと思わなかったってことで…。それはたぶん、無意識にボクの気持ちと合ってなかったってことだと思うんだ。あれ？でも今着てるってことは、今のボクの気持ちには合ってるね。今のボクの気持ちは、皆と海で楽しく遊びたい！だから、ね、遊ぼ？,ここ引くと、水が凄い出る！,冷たっ！,,それじゃあ、お返し。ズガン！ドガン！
夕霧綴理,SR,夏めきペイン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%A4%8F%E3%82%81%E3%81%8D%E3%83%9A%E3%82%A4%E3%83%B3%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,ううーっ………。まあ、どっか伸びてるはず。みんなが来るまで待ってるんだけど、波が一緒にいてくれてる。暑いよねって言ったら、「ざばーん」って言ってた。,,伸びながらみんなを待ってたら、みんなが来たよ。さやも、こずも、かほも、…るりと、めぐも。ボク、早く来すぎてたみたい。熱中症になるぞって怒られた。さやがどうしようって慌てて、それからめぐが水の入ったペットボトルをね、ボクにばーってかけた。るりがなにしてんだ～！って言ってね、おっきい目をもっと大きくした。かほがタオル持ってきてくれて、こずは笑ってた。それからさやに聞かれたよ。楽しいんですか？って。さやはボクのこと、分かってくれる。,不思議とさ、疑ってなかったんだ。めぐが帰ってくること。それと、今度こそ、一緒にスクールアイドルができること。いつかのボクは、スクールアイドル見習いだったし、見習いが取れた時にめぐはいなくなってた。でも、るりが来たときにね、気付いたんだ。あ、これめぐ帰ってくるんじゃないかなって。めぐの気持ちを分かってあげられなかったボクの気付きが、合ってる保証なんてないから言えなかったけど…。るりはやっぱり、めぐにとってのさやなんだね。,やったね、みんなの夏だよ。,ボクたちの色を！,,ここから、また始めよう。
夕霧綴理,SR,喫茶ハスノソラ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%96%AB%E8%8C%B6%E3%83%8F%E3%82%B9%E3%83%8E%E3%82%BD%E3%83%A9%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,良いかぜぇ…。ふわぁ…。あれ…？何か忘れてる気がする…。あ、そうだ、めぐだ。一緒に走ろうって言われてたんだ。…どこにもいないな。,,や、いらっしゃい。赤い秋が深まって、段々黄金色が近づいてきたね。みんなで走ったり、みんなでお店をやったり、この季節も楽しいって感じられるんだね。遊びに行くことは減ったし、これからはラブライブ本番に向けて頑張らなくちゃいけないんだけど、でもそれも全部、楽しいよ。その気持ちも全部音にのせて、届けられるようにするからね。また来てね！,いらっしゃい！また来てくれて、嬉しい。ボクは立ってることは出来るんだ。そう、得意と言ってもいい。この衣装のコンセプトは、金沢風メイド、らしいんだけど…。実際にこうしてお仕事が出来ると嬉しいんだ。誰かに必要とされることは、誰かの役に立てること。ボクも出来るんだって思うと、ホッとする。お別れの時は、少し胸の奥に溶けた鉛がへばりつくような気持ちになるんだ。どうかな？上手く出来たかな？って。でも、その時のお客様にまた会えると、重い気持ちがフッと口から出ていくんだ。その感謝を込めて、いらっしゃい！,やっほ！いらっしゃい！,今日は何して遊ぶ？,,いつでも何度でも、来てくれますように。
夕霧綴理,SR,Secret Christmas,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSecret%20Christmas%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,さや、今日も始めるよ？みんなで頑張れるんだ。だから、全然頑張れるよ？ボクたちなら出来る。信じてる。,,いいよね、クリスマス。ボクのお家もその辺で、珍しく家族が揃うから楽しいんだ。24とか25とかにお祝いすることは少ないけど、その辺でクリスマス会をやってくれるよ。それで今年はね、こうしてみんなでクリスマスをお祝いすることも出来て嬉しい。みんなが街で祝っているクリスマスを、ボクも一緒に祝いながら浴びることが出来て、良かったなあって思う。胸の内の温かいものがグーッと煮詰まって、我慢出来ずに口をノックするんだ。楽しいねって。,ボクたちなら大丈夫。ボクも出来る限りのことをする。どんなに大変だって言われても、落ち込んだりはしないよ。いつも、ボクに出来ることを探してる。去年に比べたら何だって、辛くも苦しくもないんだ。みんながいて、みんなで頑張ろうって決めたから。頑張ってるみんなを見るだけで、不思議だけど、ボクはまだまだ全然頑張れる。そこに、頑張ってるみんながいるからだよ？ボクはみんなに、大丈夫を届けるサンタさん。,どうも、本物のサンタです。,みんなにあげるね？,,さあ、プレゼントをばら撒くよ？
夕霧綴理,SR,Eisritter,https://wikiwiki.jp/llll_wiki/%EF%BC%BBEisritter%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,大丈夫だよ。寒くないよ。今年は全然寒くない。寒くなくても温かい方がいいでしょ、って言われた。それはそう。あったかいよ。,,「もしかしたら、君を連れ出すことは叶わない。君の世界はあまりに強くて、僕の全てを奪いそうで。気持ちも、温もりも、連れ出そうとするこの体も奪われたとしたら、君を連れ出すことは叶わない。でも、もしそうなったとしても、君を一人にすることだけはしないから。僕と、君が、氷に染め上げられたとしても、その約束だけは、この世界に残るから。」はぁ……セリフが長い……。がんばったけど、ちゃんと言えたかな…？でも、いつもボクたちのライブを楽しんでくれている演劇部のみんなが、ボクにお願いをしてくれたんだ。それに応えたいと思った。さやも同じ気持ちのはず。……はず？,冬の蓮ノ湖は楽しそうだった。静かで、穏やかで、誰にも邪魔されずにゆっくりしてた。ボクたちはそこにお邪魔して、木々が晴れて、蓮ノ湖が見えたとき、一緒にふと見えたんだ。いつかフィギュアスケートの会場で踊った、ボクたちが。踊りたくなった。でも、蓮ノ湖は凍ってなかったから、リンクみたいにはいかなかったね。ボクはそれでも踊りたくて、そうしたら演劇部の人たちが、DOLLCHESTRAにお願いしたいって演劇のお話をくれたんだ。何かアイデアないですかって。氷の世界で、静かに、二人。そんなイメージが演劇部のみんなに喜んでもらえて、嬉しかった。,それじゃあ、溶かそうか。,静かだね。,,凍てつく夜に、ボクたちの思いを。
夕霧綴理,SR,青とシャボン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9D%92%E3%81%A8%E3%82%B7%E3%83%A3%E3%83%9C%E3%83%B3%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,しまった、釘が足りない…！このままじゃさちが小さいままだ…。箱馬って面白いよね。さちに必要なのと、ボクに必要なのを並べると、ボクよりさちのが大きいんだ。ボクより大きいさち…珍しい。,,今日も、ボクはここにいます。ん？図書館にはそんなにいないよ？前はたまに来て寝てたけど、それは駄目だって怒られたんだ。ここにいるっていうのはね、皆に伝えたいこと。去年の今頃は、スクールアイドルじゃなかったから…。「ス」だった。でも、皆と一緒に出来る芸術…。そこにボクはいられるんだ。みんながいるから。…スクールアイドルクラブのメンバーだけじゃないよ。「みんな」だよ。今日は、それを伝えたい。,かほがさ、初めて作詞をしたんだ。音が並んでて、凄く良かったね。ばらばらじゃない、一直線に皆に届ける曲。そういう真っ直ぐは、かほだから出来ること。「皆に気持ちを伝えたい」「ありがとうを伝えたい」その気持ちは皆を動かす。だからほら、ボクたちもこうして書いてるんだ。皆へのお礼。ボクはかほの、そういう熱を持ったところが、眩しくて好きだよ。一緒にやれて、楽しい…！,ボクたちのリスタート…！,みんな、ありがとね。,,みんなで明日に行こう、ね？
夕霧綴理,SR,Vivid Phrase,https://wikiwiki.jp/llll_wiki/%EF%BC%BBVivid%20Phrase%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,踊ろう、さや。今ならすごいことが出来そうだ。スクールアイドルになりたかった。ずっと、そう願っていた。今、叶った気がするんだ。,,ライブがしたいって思う時はたくさんある。いつだってそれは、今この気持ちを表現したいって思う時だ。みんなに知ってほしい、見てほしいって思った瞬間には、気づいたら体が動いているんだ。楽しい…かな。楽しいもあるけど、他にも色々。えーっと、ちょっと何て言えば伝わるか、分からないな…。でも、きっと伝えるから、今から見てて。言葉よりも雄弁に、さあ、ライブを始めよう。,聞こえてくるよ、みんなの声。きっと伝えられたんじゃないかな。どうだったかな。意外とボクは感情的なんだ。こずが言ってた。いつもの出力？が低いだけだって。でもライブならそんなことない。強く、強く気持ちが届けられる。届けたい人たちが、見てくれてるって分かるから。ボクが伝えているように、みんなも伝えてくれているのかもね。スクールアイドルって、すごいね。やっぱりボクの、憧れだ。,よし、やろっか。,楽しくなるよ。,,芸術を、作り出そうか。
夕霧綴理,SR,AWOKE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAWOKE%EF%BC%BD%E5%A4%95%E9%9C%A7%E7%B6%B4%E7%90%86,ボクは、ボクでいることを許されている。だから素直に、ボクを見てほしいって言えるんだ。ボクを知ってほしいと言えるんだ。,,今なら、すごいことができる気がするんだ。さやみたいに、これまで頑張ってきたから、みたいな理由があるわけじゃないし、何でって言われたら、答えられないんだけど…。あれ？じゃあダメかな。いや、ダメじゃないはず。だってこういう気持ちになった時は、いつも本当にすごいことが出来たし、今日のこれは、今までで一番大きいから。だからえっと…見てて。今までで一番、すごいものを見せてあげる。,ボクたちは蓮ノ空女学院スクールアイドルクラブ所属ユニット、DOLLCHESTRA。そしてボクは、スクールアイドル、夕霧綴理だ。そう、スクールアイドル。今なら、胸を張ってそう言える。最高のライブが出来たから、っていうのも、そう。さやがボクを引き上げてくれたから、っていうのも、そう。でも何よりも、いつかボク自身が憧れたスクールアイドル達と、今なら肩を並べられる気がするからなんだ。ボクがボクでいることを、許されている。ボクがボクでいることを、ボク自身が許せてる。だからこれからはずっと、すごいことが出来るし、出来続ける。あ、でも、寝坊とかは、学校に許してほしいな。ダメかな？,みんな、始まるよ。,ここが見せ所だよ。,,これがボクたちの作り上げる芸術！
