メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
日野下花帆,UR,lucky train!,https://wikiwiki.jp/llll_wiki/%EF%BC%BBlucky%20train%21%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,花帆「あたしたちの、アツいスクールアイドル活動」さやか＆瑠璃乃「始まります！」花帆「あたしたちが歌うのは、キラキラでピカピカのスタートの歌！」瑠璃乃「間違っても、遠回りでもダイジョーブ！そんな元気をもらえる曲なんだ！」さやか「今日の自分から新しい明日へ。一歩一歩、共に進んでいきましょう？」花帆＆さやか＆瑠璃乃「lucky train!」,花帆「スタートと言えば、なんだか思い出すね。蓮ノ空に入った頃のこと！」さやか「わたしたちは、あの頃からずっと先輩方に憧れて、それでも今はこれが自分たちの道だと思えるように、なりましたよね？」瑠璃乃「ウンウン！これからもめぐちゃんたちの隣に立てるように、頑張っていこうね！さやかちゃんみたいに！」花帆「そうだね。さやかちゃんみたいに！」さやか「な、なんでわたしだけ名指しなんですか！？」花帆「でもでも、梢センパイの隣はあたしだからね！？」瑠璃乃「ルリも頑張るよ！きっとその方がめぐちゃんも喜んでくれるから！」さやか「ふふっ…三人で切磋琢磨しながら、進んでいきましょうね？」花帆「うん！あたしたちの…」花帆＆さやか＆瑠璃乃「スクカツ！」,,,花帆「行くよー？」花帆＆さやか＆瑠璃乃「出発進行ー！」,さやか「もっと！」花帆＆瑠璃乃「もっと先へ！」,花帆＆さやか＆瑠璃乃「さぁ、飛び乗って！」梢＆綴理＆慈「私たちと一緒に！」,瑠璃乃「準備はいーい？」花帆＆さやか＆瑠璃乃「スペシャルアピール！」
日野下花帆,UR,103/ASTERISM,https://wikiwiki.jp/llll_wiki/%EF%BC%BB103%EF%BC%8FASTERISM%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,花帆「お空のてっぺん目指してゴー！」花帆＆さやか＆瑠璃乃「輝けぴかぴかみっつ星！！」花帆「今日はね、なんと！あるゲームの世界をモチーフに、スペシャルステージに挑戦してまーす！」瑠璃乃「その名も『オンゲキ』！」さやか「今日はその中のユニット、ASTERISMさんを模してパフォーマンスさせていただきます」花帆「いっぱいいっぱい、エールを送ってくれたら嬉しいな！それじゃあ行くよ！」花帆＆さやか＆瑠璃乃「オンゲキステージ、スタート！」,,さやか「みなさんはご存知ですか？『オンゲキ』は、音楽とスポーツを融合させた、次世代型競技なのだとか。競技と聞くとなんだか親近感が湧いてきまして、わたしも、瑠璃乃さんや姫芽さんに教えてもらいながらゲームに挑戦してみたんですよね。」花帆「さやかちゃん、すっごく上達早かったよね！もうびっくりだよ！」瑠璃乃「このゲームって、音ゲーだけどシューティングっぽい要素もあるんだよね。さやかちゃんって動体視力いいから、向いてそうだと思ったんだよなぁ。いやぁ、ルリの目に狂いはなかったよ。」花帆「瑠璃乃ちゃん、あたしは？あたしは？」瑠璃乃「花帆ちゃんは……まだまだ練習あるのみ。さやか先輩に追いつけるように、特訓が必要ですなぁ。」花帆「そんなぁ、あたしの方が先に始めたのに～！」,花帆「そうそう、今日のあたしたちの衣装は『オンゲキ』の「ASTERISM」っていうユニットのものなんだけどね、このユニット名って「三つ星」って意味でつけられたんだって。なんだか『蓮ノ大三角』を意識しちゃわない？」さやか「「ASTERISM」の3人は、ある先輩方がきっかけで憧れのステージを志したんですよね。いつかあの空に輝く、一等星のように。そんな思いが込められているのだとしたら、私たちと重なる部分もあるのかもしれませんね。」瑠璃乃「うんうん！今日はルリたちも星の名前を意識する以上、めぐちゃんたち『蓮ノ大三角』、そしてひめっちたち『小三角』は、ライバルってことになりますかなぁ。」花帆「夜空を彩るライバルかぁ。いいね、すっごくロマンチックだし、ますますやる気が出てきたよ！」さやか「はい、なんだか身が引き締まる思いですね。」瑠璃乃「よーし！それじゃあこの後も、気合い入れていきますか！せーのっ！」花帆＆さやか＆瑠璃乃「お空のてっぺん目指してゴー！輝けぴかぴかみっつ星！」,花帆「あたしたちの『オンゲキ』を？」さやか＆瑠璃乃「始めよう！」,花帆「キラキラに！」さやか＆瑠璃乃「輝いていこう！」,花帆＆さやか＆瑠璃乃「あの星みたいに、光ってみせる！」姫芽＆吟子＆小鈴「アタシたちも、負けられない！」綴理＆梢＆慈「さあ、かかってきなさい！」,花帆「二人とも、エンジェルアタック行くよ！」瑠璃乃「オッケー！」さやか「任せてください！」
日野下花帆,UR,Dream Believers,https://wikiwiki.jp/llll_wiki/%EF%BC%BBDream%20Believers%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,絶対、君の心も花咲かせてあげる！ピンクのラナンキュラスの花言葉、知ってる？「飾らない美しさ」っていうんだよ。あたしもいつか、そんな花言葉が似合う女の子になりたいな。,,スクールアイドルって、すごいんだ。昨日まで何もなかったあたしだって、今日からはとびっきり素敵な女の子になれるかも！それが、スクールアイドルなんだよ。女の子をお姫様に変える、素敵な魔法のこと。みんなも信じてくれるかな？そうしたらあたしね、きっともっと頑張れちゃうんだから！,魔法のステージ、みんなも楽しんでくれたかな？ほんとはね、今もたまに不安になっちゃうことがあるんだ。あたしがスクールアイドルになれたのって全部夢で、起きたら実はもっともっと山奥の学校にいて、朝から夜まで監獄みたいなところに閉じ込められた生活なんじゃないかって……。だってあたし、今の毎日がすっごく楽しいんだもん！素敵な友達がいて、大好きなセンパイがいて、そして、たくさんのみんながいてくれて。……ねえ、もしも、いつかこの魔法が解ける日が来るとしてもね？それまであたしは、精一杯走り続けるから。みんなもあたしのこと、きっと覚えていてね？あたしも忘れない！約束だよ！,みんなで、花咲こうね！,笑顔が花咲いていくね！,花帆「ねっねっセンパイ、あたしたちが！」梢「ええ、スリーズブーケよ！」,とっておきの花束を、みんなに！届けたい！
日野下花帆,UR,薫風の調べ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%96%AB%E9%A2%A8%E3%81%AE%E8%AA%BF%E3%81%B9%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,,,,,,,,
日野下花帆,UR,フォーチュンムービー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%95%E3%82%A9%E3%83%BC%E3%83%81%E3%83%A5%E3%83%B3%E3%83%A0%E3%83%BC%E3%83%93%E3%83%BC%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,あっ、ここでダンス練習できちゃいますね！ぴかぴかの水たまりに青空が映って、えいって飛び越えると、まるで空を飛んでるみたいですよ！今日の練習は体が軽いかもですね、梢センパイ！,,スリーズブーケとして一緒に活動を始めてから、梢センパイは次の曲を作る時も、毎回ちゃんと相談してくれるんですよ。それ自体はすっごく嬉しくて、楽しいんですけど…。でもでも、やっぱり難しくって…。次の曲のアイディア、えーっと…。あっ、そうだ！だったら、あたしたちがヒロインになれるような、可愛い曲はどうですか？,出来た、出来た、出来ました！どんな女の子でもヒロインになれちゃう、素敵なナンバーです！梢センパイが曲を作ってくれて、二人で一緒に、歌詞を考えたんですよ！あたしがトンチンカンなこと言っちゃっても、梢センパイはちゃんとお話を聞いてくれて。いっぱいいっぱい、初めてのことだらけでしたけど、それもまるで、スクリーンの中の世界みたいに楽しくって。毎日ドアを開くと、ドキドキするような毎日が待ってるかもしれない。なーんて気持ち、あたし、蓮ノ空に来てから初めて知りました。それでは、We hope you enjoy the film! タイトルは『フォーチュンムービー』！,今度はあたしがヒロイン！,ドキドキしちゃう！,花帆「からかわないでくださいよ～！」梢「あら、それもどうかしら？...なんてね♪」,魔法にかけられちゃうね！
日野下花帆,UR,ゆのくにガールズ！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%86%E3%81%AE%E3%81%8F%E3%81%AB%E3%82%AC%E3%83%BC%E3%83%AB%E3%82%BA%EF%BC%81%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,やるぞー！負けないんですからー！温泉旅館で、お手伝い勝負！ライブと、国産牛のために！……いえ、それより何より、梢センパイが一番すごいんだってところ、見せてやりましょうね！やっ！はっ！とぉ！,,お手伝いの疲れを温泉で癒やして、今度はライブのお時間です！はぁ……。まさかまさか、慈センパイ、私たちみんなのやる気を出すために、あんなことを言ってたなんて、全然気づきませんでした……。はっ。もしかして、梢センパイが落ち着いていたのは、こうなることが分かっていたから……？えっ、それは違う？でも、どうせ何か企んでいるんだと思ってた。な、なるほど……。2年生同士の絆ってやつですね。梢センパイと慈センパイって、もしかして、ものすごーく仲が良かったり？,旅館のお手伝いは初めてのことで緊張したけど、楽しかったし、温泉入って思いきりライブして、お夕食には国産牛までいただいちゃって。どうしよう！このままだと、すごく楽しい旅行になっちゃうよ！それもこれもすべて、企画してくれた慈センパイのおかげ！もしかしてもしかして、慈センパイって、やっぱりすごくいい人！？……でも、全然素直じゃないし、意地悪なことも言うし、なんだかもう、分からなくなってきたよぉー！だからね、だからね、せっかくスリーズブーケで同じお部屋にお泊りなんだし、あとでお休み前にね、梢センパイに慈センパイのことを色々と教えてもらおうと思ったんだけど……。そう言ったらね、梢センパイ、何だか、嫌そうな顔をしてたんだよ。梢センパイと慈センパイって、仲がいいの？悪いの？どっちなの？,おもてなしの心です！,やる気アーップ！,花帆「国産牛の、パワー！」さやか「パ、パワー！」,んー、元気チャージ！！
日野下花帆,UR,コットン=ユートピア,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%B3%E3%83%83%E3%83%88%E3%83%B3%3D%E3%83%A6%E3%83%BC%E3%83%88%E3%83%94%E3%82%A2%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,未来の後輩ちゃんに会えるの、楽しみだね！きっとね、蓮ノ空に憧れてる子が、いっぱい来るんだよ！昔のあたしみたいに！だからねだからね。あたしたちは、高校一年生のお姉さんとして、後輩ちゃんたちに素敵な姿を見せてあげなきゃ！,,羊さんが１匹……。羊さんが２匹……。羊さんのぬいぐるみの感触、気持ちいい……。ふわぁ……。撮影会なのに、このままじゃ普通に寝ちゃうよ……。あれ？逆に寝ててもいいのか……。いいかも？そっか、いっか～。そういえば前に、みんなでパジャマ配信とかしたよね。懐かしいなあ……。あの時もだったけど、あたし、眠くなっちゃったら我慢できなくなっちゃって……。それじゃあみんな、おやすみなさい……。,ねえねえ、みんなって、見た夢って覚えてるほう？あたしはね、すぐ忘れちゃうほうなんだ。あ、でもね、こないだ印象に残った夢があって！……あれ、なんだっけ？あ、うそうそ！あのね、えーっとね。そう、ステージに立ってる夢！キラキラしたステージでね、まるでこないだの東京での遠征ライブみたいに、すっごく広かったんだよ！でね、あたしの隣には梢センパイが立ってて、すっごく綺麗で～……。で、そこまではいつも通りなんだけど、反対側にね、もう一人いたの。それが誰だったか、あたしはわかんなくて……でもなんか、すっごくわくわくして！さあライブするぞーってところで目が覚めたんだ。最近、オープンキャンパスのことばっかり考えてたから、そのせいかな？,むにゃむにゃ……。夢の中でもライブだよー。,おきてるよー……。,花帆「ねぇ、一緒に寝る？」瑠璃乃「うん...寝よ寝よ～...」,まだまだねむくないもん……。
日野下花帆,UR,アオクハルカ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%82%AA%E3%82%AF%E3%83%8F%E3%83%AB%E3%82%AB%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,見て見てー、おそろいのイヤリング！今日吟子ちゃんに連れてってもらった、金沢の伝統工芸体験会で、水引のアクセサリーを作ったんだ。デザインがすっごく可愛かったから「一緒にイヤリング作ろう」って言ってみたら、最初は恥ずかしそうにしてたけど「いいよ」って言ってくれてね。えへへ。あたしの宝物が、また一つ増えちゃった！,,というわけで、スリーズブーケの新曲『アオクハルカ』だよ！梢センパイが、新学年を迎えたあたしたち3人のために作ってくれた曲でね、吟子ちゃんにほんとピッタリな、透明感があって、すっごく綺麗な曲なんだ。それに...思うんだ。きっとね、梢センパイはあたしのためにも、この曲を作ってくれたんだろうな、って。センパイにもらったものを、後輩に渡していく。だけどあたしの中に残るものも、ある。だから日々を頑張りなさいって、そう言ってもらえてる気がするの。来年の今頃は、あたし、どんな気持ちでこの曲を聞いているのかなぁ...。,なんだろう、あたしもね、高校に入るまであんまり友達と遊んだりしてこなかったから、吟子ちゃんの気持ち、ちょっとわかるんだ。さやかちゃんとか瑠璃乃ちゃんとかクラスのみんなと一緒に遊んだこと、全部すっごく嬉しくてね。だから、吟子ちゃんにはあたしが楽しかったこと、全部してあげたくて。お揃いを作ったりするのも、そのひとつ！よくお節介とか言われちゃうけど、でもね、多分、気持ちは伝わってると思うんだ。だって、それでも吟子ちゃんは、あたしに付き合ってくれるから。これからも、もっともっと、吟子ちゃんのこと知っていけたらいいなぁ。あ、最近わかってきたことはね、ふっふっふ...吟子ちゃんって「伝統」って言えば、割と何でも受け入れてくれることかな！あっ、伝統の悪用なんてしないよ！？これは継承。そう、スクールアイドルクラブの愛の形、だから！,この歌は、あたしたちの歌！,アオハルだー！,花帆「明日のあたしも、見ててくださいね！」梢「そんなの当たり前でしょ、花帆」,それでも、踏み出すって、決めましたから！
日野下花帆,UR,月夜見海月,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%9C%88%E5%A4%9C%E8%A6%8B%E6%B5%B7%E6%9C%88%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,わぁ～！綺麗だね、クラゲさん！『月夜見海月』を作ってる時から、みんなで水族館行きたいね～って話してたんだ！なのに、聞いて！吟子ちゃん、1人で来るつもりだったんだって！どうしてぇ！？...え？別に約束はしてなかった？えぇ～！？,,今日は撮影会ってことで、7月に披露した『月夜見海月』の衣装を着てみました！衣装はフリルがいっぱいのクラゲ風！傘をモチーフにしたベレー帽も可愛いでしょ？髪もね、触手みたいに巻き巻きなんだよ！あたし、すっごくお気に入り！『アオクハルカ』もそうだったけど、なんだかこういう曲って、103期のスリーズブーケの頃にはあんまり歌ったことがなかったから、新鮮で楽しいよ！綺麗な吟子ちゃんの水色。これからも大事にしていきたいって思うんだ。後輩のことをちゃんと考える日野下花帆。さすが先輩！偉い！,でも、不思議なんだ。吟子ちゃんってあたしから見たら、衣装も作れて、芯も強くて、何でも出来ちゃいそうなのに、歌詞を読んだら、本当にずっといろんなことに悩んでたんだろうな、って思って。クラゲだって、外から見るとこんなに綺麗なのにね。多分ね、だから『月夜見海月』の歌詞は、吟子ちゃんのことを歌ってる曲だけど、いろんな人に共感してもらえる歌詞になったんだろうな、って思うんだ。あ、もしかしたらあたしも、周りから見ると完璧！無敵！天才！みたいに思われてたり！？今度吟子ちゃんに聞いてみようかなぁ。あ、うーんでも素直に答えてくれなさそうだから、小鈴ちゃんとか姫芽ちゃんとかに！,あたしの胸にもあるよ、憧れ！,真珠みたいだね！,花帆「綺麗だよ、吟子ちゃん。」吟子「あ、ありがと...」,届くよ！あたし達の歌！
日野下花帆,UR,Poupée en Lotus,https://wikiwiki.jp/llll_wiki/%EF%BC%BBPoup%C3%A9e%20en%20Lotus%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,食欲？芸術？スポーツ？　みんなは何の秋？あたしは……ふっふっふ、もちろん読書の秋！蓮ノ空に入ってから図書館におすすめの本を並べてもらったり、あるいはお芝居の脚本なんかも書いちゃったり！ただの趣味だった読書が、こんなにあたしの世界を広げてくれたんだよ！ねえ、みんなも一緒に本読もう？,,甘えんぼのウサギちゃんは、だーれだ？えへへっ、花帆でした！このお人形さんみたいな衣装はね、吟子ちゃんが作ってくれたんだよ。小鈴ちゃんと姫芽ちゃんと相談してデザイン考えてくれたんだって。ふふっ、おかしいんだよ。吟子ちゃん「花帆先輩には可愛いのが似合うから」って、めいっぱい可愛くしてくれたみたいなんだけど、あたしもう3年生のセンパイなのになぁ。でもそしたら、吟子ちゃんが言ってくれたんだよね。「花帆先輩はきっと、大人になっても、おばあちゃんになっても、ずっと可愛いままですよ」って。すごく自然に言うから、あたしちょっぴりドキッとしちゃった。どうかな？フリフリの衣装、おばあちゃんになっても似合うといいな。,いよいよ来月はStarring Bloomが始まるんだよ。今月も第2回瑞蓮祭があったりしてドタバタしちゃってたけど……これから先、卒業まではあっという間だから。撮影会の後にね、せっかくだからお茶会をしたんだ。みんな衣装を着たままですっごく優雅な雰囲気だったんだよ。もちろん、紅茶を淹れるのはあたしのお仕事！ポットを温めて、沸騰したてのお湯で茶葉を蒸らして。美味しくするためのコツは、ポットの温度を下げないこと。しっかり混ぜて、最後の一滴、ゴールデンドロップまできちんと注ぎました。なんたって、腕前は梢センパイのお墨付き。それにポットやカップだって梢センパイが遺してくれたものなんだから……これはもう実質、梢センパイの紅茶……！？……ど、どうしよう！なんだか急にもったいなくなってきたかも！,あたしが抱っこしてあげるからね、ウサギちゃん。,踊りもお上手なんですよ？,○○○○○○,お紅茶を淹れるなら、任せてくださいね！
日野下花帆,UR,夏めきペイン,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%A4%8F%E3%82%81%E3%81%8D%E3%83%9A%E3%82%A4%E3%83%B3%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,が、がんばるぞー…。でも、おかしいんだよね。絶対に体力ついたはずなのに。体力ついた分だけトレーニングが厳しくなるんだよ…。ねえ、あたし、いつか疲れない日が来るのかなあ…？,,うれしいなあ。ライブはいつもうれしいんだけど、今回はいっぱいいっぱいうれしいんだ！だって、瑠璃乃ちゃんが毎日にこにこしてて、練習もすっごく張り切っててね。そんなの見てたら、こっちだって、うれしくなっちゃうに決まってるよね。こないだもね、リハーサルやってたんだけどね、瑠璃乃ちゃんずっとにこにこしてるから慈センパイに「今はその表情じゃないでしょ」って怒られてたんだよ。見学してたあたしとさやかちゃん、思わず吹き出しちゃった！よかったね、瑠璃乃ちゃん！,あのね、これはもしも、もしもの話なんだけどね？もし、梢センパイが怪我しちゃって、あたしがひとりでスリーズブーケをすることになっちゃったら…。あたし、多分すぐに挫けちゃうと思うんだ。だってそんなの、すっごく寂しいもん。あ、えーっとね、別にそういうことがあったってわけじゃないんだけど！ただ、なんとなくね？瑠璃乃ちゃんはすごいなーって。ね、ね、みんな、今回のみらくらぱーく！のライブはどうだった？すっごくかわいくて、楽しくて、最高だったよね！あたし、はしゃぎすぎて自分の振りとか全部忘れちゃうところだった！みんなはどの曲が好きだった？あたしはもちろん全部好きだけど、やっぱり『ド！ド！ド！』かな。実はね、聴いてる最中、ちょっぴり涙ぐんじゃって…。え？『ド！ド！ド！』で泣いちゃうなんておかしい？そ、そんなことないよ～。,あたしも日々、成長中！,がんばるぞー！,,レッツパーティータイム！
日野下花帆,UR,喫茶ハスノソラ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%96%AB%E8%8C%B6%E3%83%8F%E3%82%B9%E3%83%8E%E3%82%BD%E3%83%A9%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,秋の夜長は、読書の秋、ですね。図書館にある、沢山の物語の中から、一冊一冊、本を選んでいる時間が好きなんです！次はどんなお話に出会えるんだろうって、胸がわくわくして…！本を読むことだけじゃないんです！全部をひっくるめて、読書の楽しさなのです！,,こんにちはー！金沢風メイドの日野下花帆、高校1年生です！今日はクラブの皆と一緒に、純喫茶のお手伝いに来ているんですよー！あたしはお給仕さんとして、お水を出したり、お料理を運んだりする係です。えへへ、見てください、この厚底靴！すっごく可愛いんですよー！お陰様で、今日のあたしは、いつもよりちょっぴりスタイルが良くなって…うきゃっ！？…だ、大丈夫です。ちょっと足がぶぎってなっただけなので… はぁ、これが配膳中じゃなくて良かったぁ…。あ、パフェができたみたいなので、只今お持ちしますね！少々お待ちをー！,あ、危ないところでした… もう少しでパフェさんが粉々になるところでした… あー！確かに、お話の中にはよくドジっ子メイドって出てきますけどー！あたしは全然違いますからね！そりゃあ、ちょっとはそそっかしいところがあるのは、認めますけど… でもあたし、こう見えてもお姉ちゃんなので、お家でもお手伝いとかしてたんですよー！お皿並べたり、ご飯よそったり…今回はたまたまです！たまたま！…分かりました！それじゃあ、あたしだって出来るんだってところをお見せしちゃいますからねー！それでは、この出来上がったばかりのパフェを、再びお客様にお届けに参ります！今度は転ばないように、転ばないよーうに… よーし！運べました！どうですか、ほら！？上手に運べましたよ！,日野下花帆が、お出迎えー！,はーい、只今！,,特別なパフェを、召し上がれ！
日野下花帆,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,視線は斜め下に。手はお上品に…。あたしね、カメラを向けられるといっつも笑顔になっちゃって、ついピースしたり、フラワーしちゃうんだけど…。今日の企画では我慢、我慢…。抱っこされたうさちゃんみたいに大人しく。着物の似合う女を目指すのです！,,あんたがたどこさ♪…っと、やってるとつい夢中になっちゃうよね。鞠つき。これは、「加賀てまり」って言ってね、金沢に伝わる伝統的な花嫁道具なんだって。模様が色鮮やかで、とっても綺麗なんだよ！なんかね、金沢の文化を知る度に、あたしの住んでた長野にも色んな伝統文化があったんだろうなあって。今度帰ったときに図書館に行って調べてみようと思ったんだ！,みんなには言ったことあったかな？あたしのお母さんはね、蓮ノ空の卒業生だったんだよ。こないだお家に帰ったとき、聞いてみたんだ。「どうしてずっと長野に住んでるのに高校だけ蓮ノ空だったの？」って。そうしたらね、お母さんって元々歌手になりたくて蓮ノ空に入ったんだって！合唱部OGって聞いて、びっくりしちゃった！昔からお母さんの歌声ってすっごく綺麗で…。だからあたしも、いつの間にか歌うのが好きになってたのかも。今はね、蓮ノ空のことも、金沢のことも、大好きだよ！あたしこの街で、お母さんにも負けないくらい花咲いちゃうんだから！えへへ！,日本の美を、御覧あれ！,微笑んで、カメラ目線！,,お上品に…はい、ポーズ！
日野下花帆,UR,Her-bath-rium,https://wikiwiki.jp/llll_wiki/%EF%BC%BBHer-bath-rium%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,みんなー！ここがどこだか、わっかるかなー？そう！念願の、待望の、修学旅行！班のみんなと渋谷スカイに遊びに来てます！遠征とかラブライブ！とかで何度か東京には行ったけど、こうやってただ遊びに来るのは初めてだからすっごく楽しみだったんだ。瑠璃乃ちゃんと写真1万枚ぐらい撮っちゃうんだから！イエーイ！……え？修学旅行では遊びではありませんよって……ぷっ、さやかちゃん、そんなメガネ着けてる子が言うセリフじゃないよ～？,,フラワーバスシリーズ、最後の登場は花帆でした。お風呂の中からフラワー！衣替えもまだなのに、もう全然暑い日があったりして大変だよね。だから今日はあたしと一緒にたっぷり涼んでいってね。金沢で過ごす夏も3年目だけど、実は金沢が暑いんじゃなくて、長野が寒かっただけみたいなんだよね。全国でもかなり寒い方らしいよ。せっちゃんに教えてもらったんだ。あたしが入ったばかりの頃は石川の人しかいなかったスクールアイドルクラブだけど、今年は福井、長野、東京っていろんな出身の人がいて面白いよね。東京出身の泉ちゃんとカリフォルニア帰りの瑠璃乃ちゃん……どっちがすごいかな？,修学旅行といえばさ、すごいんだよ。神社でお参りしてたら、なんと姫芽ちゃんが急に修学旅行先まで押しかけてきちゃったんだから！しかもその理由があたしとタイマンするためにって、行動力すごすぎるよね！瑠璃乃ちゃんはまるでめぐちゃんみたいだって言ってたけど、たしかにちょっと分かるなあ。でも姫芽ちゃんって、普段の口調はのんびりしてるけど実はすっごく真面目でさ。……慈センパイが真面目じゃなかったって話じゃないんだけど！その、夢に対してもまっすぐで、いつだって本気だから、あたしもこう、思わず熱が入っちゃって！気持ちをいっぱいぶつけてもらって、本当はかなり嬉しかったんだ。姫芽ちゃんと去年よりぐっと仲良くなれた気がしてね。今日もこれから姫芽ちゃんのお部屋で、イベントの企画を話し合うの。今のあたしたちは燃えてるんだから！じぇらーと改め、アツアツの「ひめかほ♡ふぉんでゅ」で頑張ろうね！イェイ！,本日は渋谷から、お届けしまーす！,さすが日本の首都TOKYO！,,ショッピングモールがいっぱいだあ！
日野下花帆,UR,アイドゥーミー！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%82%A4%E3%83%89%E3%82%A5%E3%83%BC%E3%83%9F%E3%83%BC%EF%BC%81%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,ありがとう、吟子ちゃん……おかゆまで作ってくれて……でも、程々のところで切り上げていいからね。いてくれるのは嬉しいけど……吟子ちゃんの時間は邪魔したくないから……平気だよ、みんながこんなにいっぱいお友達を連れてきてくれたから……寂しくないよ。ありがとね。,,あたしは、あたしの夢を追いかけるって決めたんだ。そう願ってる人を花咲かせたい、それが蓮ノ空で過ごして、あたしの見た新しい夢！だけど……ごめんね、こんなことを言って。迷いを、苦しみを、悩みを、弱さを、人に見せるのって、こんなに難しいことだったなんて……あたし、知らなかった。あたしがみんなを引っ張るんだって、だからあたしが一番明るく前を向いてなきゃいけないんだって、思い込んでたんだ。今、すごく梢センパイに会いたいよ……。手を握って、話を聴いて欲しいよ……。そして、伝えたいんだ。夢を信じて支えて貰えるのって、こんなにも胸がいっぱいになるんですねって。,明日からはまたいつも通りのあたし。でも、今夜だけは……あたしらしくないあたしでもいいかな。吟子ちゃん。いっぱい迷惑をかけてごめんね。いつも優しくしてくれてありがとね。あたし、吟子ちゃんに甘えてばっかりだ……。小鈴ちゃん。あたしも小鈴ちゃんみたいに素直になりたいのに、三年生になったからかな、うまく、出来なくなっちゃったみたい……。姫芽ちゃん。あたしが体調崩したことは、気にしなくていいからね。気持ちをぶつけてくれて、本当に嬉しかったんだよ！せっちゃん、泉ちゃん。二人が何の不安も心配もないような、スクールアイドルクラブを作りたいって思ってたんだ。そして、さやかちゃん、瑠璃乃ちゃん。こんなあたしのことを信じてくれてありがとう。支えてくれて、励ましてくれて、友達になってくれてありがとう！みんなみんな、あたしのすごく大切な人たち。かけがえのない仲間たち！だから……うん！進むよ、あたし！これからも笑顔で！だって、一人じゃないから！,これからは「蓮ノ三連華」、日野下花帆だよ！,星には、なれなくたって！,,みんなの傍で、これからも咲くから！
日野下花帆,SR,謳歌爛漫,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%AC%B3%E6%AD%8C%E7%88%9B%E6%BC%AB%EF%BC%BD%E6%97%A5%E9%87%8E%E4%B8%8B%E8%8A%B1%E5%B8%86,こういう時、なんて言えばいいのかな？えーとね、えーとね……みんな、スポーツマンシップに則って、正々堂々、一生懸命頑張ろうね！って、これじゃあ選手宣誓だよー！,,みんなで作った、私たちのライブ！ステージ作りから始まって、一から衣装を作って、一日一日頑張って、ようやくこの日がやってきたんだ！準備してる時間もね、ずっとずっと楽しかったよ！けどやっぱり、ライブが一番好き！私、最後まで目一杯楽しむから、みんなもいっぱい楽しんでいってね！,あっ、終わっちゃう。ライブが終わっちゃったよー！あ、そうだ！ アンコールってありましたよね！今からステージに戻って、あと100曲行きましょうよ、梢センパイ。……ええっ、ダメなんですかぁ！？ 寮には門限もあるし、ステージだって時間内にお片付けしなくっちゃいけない……。うー、分かりました。お別れの時間ですね……。でもでも、うん、次のライブも私、すっごく楽しくて、すっごくキラキラして、胸が暑くなるような、ドキドキのワクワクをいっぱいお届けしちゃうからね、みんな！一杯一杯練習してくるから、待っててね！ていうか、私が待ちきれませんよー！,スクールアイドルクラブ、ゴー！,もっともっとー！,,みんなの笑顔で、光合成！
