メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
乙宗梢,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,あら、可愛い人形さん…。どうもありがとうね。本日は、こうしてからくり記念館での撮影となっております。静閑なひととき…。今の私達に必要なのは、こういう時間なのかもしれませんね。,,改めまして、新年、明けましておめでとうございます。謹んで新春のお慶びを申し上げます。そして、いかがでしょう？…昔、七五三の頃にお着物を作って頂いたことがあって、その頃を思い出しました。似合って、いますか？ふふ…衣装の良さを損なっていなければ、なによりです。こういった形でのスクールアイドル活動は、私は少々、面映ゆいものがありますが…。どうにか胸を張って、頑張ります。自分に出来ることを、少しずつ、少しずつ…です！,去年の一年を振り返ってみると、本当にたくさんのことがあった一年でした。お恥ずかしい話ですが、私は実は、こういった物事の変化についてはあまり器用な方ではなくて…。今思えば、目を回している間に、何もかもがあっという間に過ぎ去ってしまったような気もします。今年からは、少しでも余裕のある、一歩大人になった私の姿を皆様にお見せできればいいのですが…。さしあたっては、そうですね。決して驕らず、くじけず、ひたむきに。邁進していく所存です。目標はもちろん、ラブライブ！優勝。今年こそは、ええ。私を支えて下さる皆さんと共に、精一杯励みます。...そう、夢を信じる物語を。,今年もどうぞ、よろしくお願い致します。,優雅に参りましょう？,梢「着物姿も素敵よ、綴理」綴理「ふふっ、こずに褒められた。」,良い一年になりますように。
乙宗梢,UR,アオクハルカ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%82%AA%E3%82%AF%E3%83%8F%E3%83%AB%E3%82%AB%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,こんなところで、縁が繋がっていただなんて。吟子さんのおばあさま...先生とは、小さい頃に何度かお会いしたことがありまして、その時に作っていただいたお着物は今も大切に保管してあります。あの時の思い出が強く印象に残っているから、私は今でもずっと、和の雰囲気が好きなのかもしれませんね。,,『アオクハルカ』、縮めてアオハル、です。今を生きる少女の気持ちを歌にしてみましたが、いかがでしたか？去年、私が1人で作った水彩世界は、出会いとこれからの喜びを歌った曲でした。でも、花帆や吟子さんと一緒に作った『アオクハルカ』は、こう、移り変わる季節の中にほんの少しの寂しさと、そしてたくさんの愛を綴っています。繋がり、連なる思い。形がないからこそ大切にしたくて。個人的なことを言えば、この歌を後輩2人と歌うことができて、よかったと思います。ほんの少しの寂しさと、でも、たくさんの愛ですよ。ふふっ。,スリーズブーケも3人が馴染んできて、ようやく最近、吟子さんの緊張もほどけてきたように思えます。その日の気分で、紅茶とコーヒーは、交互に入れているんですよ。吟子さんのお点前は、結構なものですから。最近は私も、豆の酸味の味わい方が、わかってきた気がします。花帆も、たまにブラックに挑戦しては、こっそりお砂糖を入れています。ふふっ。...なんでしょう。吟子さんを見ていると、1年の頃の自分を思い出すんです。もちろん、今の吟子さんのほうが、よっぽどしっかりしていますけれど、でも、そうじゃなくて... ...こう、自分の世界を守るために、鎧を身につけて、常に何かと戦っているような... ...そんな雰囲気を感じてしまうんです。だから、でしょうか。なんだか放っておけなくて。少しずつでもいいんです。世界にいるのは、敵ばかりではないと、そう、示してあげたい。沙知先輩や友達が私にしてくれたように。あの子にずっと笑いかけてあげている、花帆のように。『アオクハルカ』。明日のあの子にも、届きますように。,今年も来ましたね、蓮ノ空で過ごす夏が。,アオハル、ですよ,梢「伝統の力、思い知ってきた？」花帆「思い知らされました～...」,踏み出すのは、今でもまだ、怖いですよ。
乙宗梢,UR,雨と紫陽花に唄へば,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9B%A8%E3%81%A8%E7%B4%AB%E9%99%BD%E8%8A%B1%E3%81%AB%E5%94%84%E3%81%B8%E3%81%B0%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,雨、止まないわね。こんな日に、折り畳み傘も忘れてしまって、綴理と二人で雨宿り。まるで世界から切り離されたように、静かだわ。ねえ、綴理。そんなところに座っていたら、濡れてしまうわよ。,,私が生まれたのは、雨の日だったのよ。お母様が教えてくれたわ。一晩中、まるで唄うように雨が降り続いていた日だったって。だからね、乙宗家の娘として、この子は音に愛されて生まれてたんだって、そう言い聞かされながら私は育ったの。覚えておいてね。6月15日。それが私の誕生日。,世界にどれほど多くの音楽が生まれようとも、決して消えない音楽がある。それが水の音。雨の音。遺伝子に刻まれたメロディーが、私たちの中には息づいている。ほら、耳を澄ましてみて。傘をたたく雨の音。とんとん。たんたん。さあさあ。ぱらぱら。1/fゆらぎが、しみ込んでくるでしょう？そういえば、お父様に言われたことがあるわ。私の歌声は、どこか水の流れる音に似ているって。その時はよくわからなかったけれど、どうかしら、あれは褒めてくださったのかしら、ね。あら、そんな話をしていたら、どうやら雨も上がりそうだわ。では、今度は乙宗梢が、あなたの耳にお相手いたしましょうか。ふふっ。,音楽はまだ止まないわ！,これはどう？,,あなたの耳に、メロディを。
乙宗梢,UR,金魚◎花火,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%87%91%E9%AD%9A%E2%97%8E%E8%8A%B1%E7%81%AB%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,来て来て、こっちこっち！実はね……今朝、この辺りで猫を見かけたの。珍しいでしょ？学校の敷地内なのに。もしかしたら、まだいるかもしれないって思って……あ、ほら！今の鳴き声。行きましょう！ほら、早く早く！,,きれいね、花火。撮影の日と、花火大会が重なっていたなんて、とても幸運だったわね。おかげで……なんだかすごく、贅沢な写真が撮れてしまったわ。胸の中までピリピリと、痺れるような音を浴びて、私もいい気分。ね、撮影が終わって、まだ時間が余っていたら、隣で一緒に花火を見ましょう？,夜空に咲き誇る、満天の花々。その輝きは、たくさんの人々を魅了して、でも、一瞬で消えていく。美しくて、そして儚い光。……好きなの。花火って。だって、記憶の中にだけ咲き誇る花って、まるでスクールアイドルのステージみたいでしょう？確かに、写真の中ではいつまでも、咲き続けるかもしれないわ。でもね、この音と光、空気を震わせる響きは、今だけのもの。この夜が今しかないって、確かに教えてくれるから。そうよ。だからひとつひとつのステージを、全力でやらなくっちゃいけないの。胸に咲く花は、一番きれいでいてほしいもの。,思い出に残るような、ライブを。,パッときれいに！,,花火のように、輝いて！
乙宗梢,UR,抱きしめる花びら,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%8A%B1%E3%81%8D%E3%81%97%E3%82%81%E3%82%8B%E8%8A%B1%E3%81%B3%E3%82%89%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,えーっと…何か間違っていましたか？高い所に手が届かない、でも人に取ってもらいたくない、でしたら後ろから支えて差し上げようと思ったのですが…。…ああ、大丈夫ですよ？親戚のお子様よりも軽かったですから！,,改めて思い出せば色々なことがありましたね。私は沙知先輩が部活を辞めた後もたびたびお会いする機会がありましたから先輩がどんなことを考えていたのかたぶん少しは伝わっていたような気がします。ただ、だからこそ私は沙知先輩に触れることが出来なかった…。先輩が寂しがっているのはわかっていたのにそこに触れてはいけないものだと線を引いて大人のふりをしてしまっていた。あんな風に毎日別れの準備を進めるよりも一緒にカフェにでも遊びに行けばよかったのに…。愛しき日々は二度とは戻らないんですね、先輩…。,沙知先輩、私にも後輩が出来ました。あの頃、問題児といわれた私たちが今では一生懸命先輩として奮闘しています。貴方の愛したスクールアイドルクラブはこれからも続いて行きます。私は綴理のように素直に気持ちを伝えることも慈のように上手に貴方を楽しませることも出来そうにありません。でもきっと貴方の愛したものを守ることは出来る。もう心配しないで下さい。私のそばには仲間がいますから。…ただ、やっぱり、寂しいです…。落ち着いたら便りの一つでも送ってください。待っていますから…いつまでも大好きですよ…。私たちの先輩…。,日々の思い出はずっと、この胸に,忘れませんから,,今なら言えます。大好きです
乙宗梢,UR,KEY of Like！,https://wikiwiki.jp/llll_wiki/%EF%BC%BBKEY%20of%20Like%EF%BC%81%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,昔からずっとね、きれいな物を見るのが好きだったの。星はただそこで輝いていて、いつだって私に光をくれる。例え雲で翳っても、雨の日に隠れていても、晴れ空にはまた、きらめいて。私たちに希望を、勇気をくれる。大好きなの。本当に、眩しいわ。……ただの星の話よ。そう、とても綺麗な、星の話。,,『KEY of Like！』は、慈が作詞・作曲をし、そこに私や綴理、他のみんなも協力して、思いを乗せた曲です。私達スクールアイドルクラブが北陸大会を突破するために作った曲……という体だったのに、ちゃっかりと自分のソロパートを入れるあたりは、慈らしいな、と思いました。もちろん、そこに反対する子は、一人もいませんでしたけど。とにかく今月は、慈にたくさん振り回された一ヶ月になりましたが、思えば、私が作曲を教えた慈が、こうして私の夢を叶える、支えになってくれたというのは、何だか不思議な気持ちです。3年間よく頑張りました、とほめてあげるべきですね。ふふ。……ただ、皆さん、何のことかは分からないと思いますが、これだけは一つ、言わせてください。私にも、人の心はあります。ありますからね……！,慈は私に「世界一可愛い自己中になる」と宣言しましたが……。多分、私もそうなんだと思います。いえ「カワイイ」は一度忘れてください。自己中の方です……。スクールアイドルクラブを離れられなかったのは、綴理と、離れたくなかったから。慈の夢を、背負ったから。沙知先輩が守りたかったものを、私も守りたいと思ったから。あの頃の私は、どれが本当の気持ちか分からずに、ただがむしゃらに、心をすり減らしていました。でも、最後の心残りを吐き出すことができて、わかった気がします。初めてできた、大切な居場所。先輩。そして、仲間たち。そのすべてを、どれひとつとして、選ぶことができなかったのだと。そのすべてが、大切だったのだと。ようやく……、ようやくです。私はこうして、自分の気持ちを取り戻すことができました。残るは、ただひとつ。私の初めての夢。ラブライブ！優勝。ただ、それだけです。蓮ノ空のこと好き好きクラブの皆さん、どうぞ最期まで……私達を、見守っていてください。,空に輝く二つの星。その隣で、私も。,最高のプレゼントだわ。,,いい曲を作るようになったわね、本当に。
乙宗梢,SR,謳歌爛漫,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%AC%B3%E6%AD%8C%E7%88%9B%E6%BC%AB%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,一針、一針、丁寧に、ね。スクールアイドルクラブに入るまで、自分で衣装を作るなんて考えたこともなかったのよね。ふふっ…さやかさん、何でも経験よ。頑張りましょう？,,皆、準備を本当によく頑張ってくれたわね。これが蓮ノ空女学院スクールアイドルクラブ。どうだったかしら？ふふっ、大変だったわよね。でも、それ以上に楽しんでくれたみたいで、なんだか私も嬉しいわ。ここから先は、楽しいだけのステージだから、皆で思いっきり盛り上がりましょう？今だけは、私もちょっと、羽目を外しちゃうんだから！,お祭りの後は、ちょっぴり寂しくて…。体の奥に残った熱に、肌を撫でる涼やかな風が心地いいわ。なんだかまだ、夢を見ているよう…。見上げれば、空に浮かぶ満月が綺麗で、いつまでもこの時間に浸っていたくなるわね。寂しい気持ちもね、嫌いじゃないの。本気で頑張って、本気で楽しかったからこそ、こんな気持ちになれるんだもの。「まだ終わりたくなーい！」って駄々をこねている子もいるけれどね。ふふっ…。さ、それじゃあまた、学校生活に戻る時間。明日があるんだから、急いで撤収作業を始めるわよ。名残惜しい気持ちも、忘れずに皆で持ち帰って。そして、また次のライブで会いましょう！,奏でましょう？私達の物語を！,ふふっ、楽しいわ！,,さん、はい！皆で！
乙宗梢,SR,Rose Garden,https://wikiwiki.jp/llll_wiki/%EF%BC%BBRose%20Garden%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,視線が、背中に刺さるわ…。紅茶を淹れてあげるって言ったら、何か、こう、期待の眼差しで見つめられて…。あまり行儀は良くないのだけれど、ついあんな淹れ方を披露してしまったの。先輩は、大変ね。,,いいお天気だわ。そういえば子供の頃ね、家族で和紅茶を摘みに、泊まり掛けで静岡に遊びに行ったことがあったの。摘んだ茶葉を一日かけて萎凋させて、揉捻、発酵、そして乾燥。完成した出来立ての紅茶は若くて楽しい味がしたわ。そう、きっと今の花帆さんみたいにね。,完成した茶葉もしばらくの間寝かせておくことで、コクが出て深い味わいになっていくのよ。不思議よね、同じものなのに、香りも色も渋みも甘味も全然違うものが出来上がるの。これってまるで、千変万化のスクールアイドルみたいじゃないかしら。同じような茶葉からだって、私達は個性を磨き、やがてオンリーワンのスクールアイドルになっていくんですもの。私は…そうね、ふふ、いっぱい努力して一番のスクールアイドルを目指しているわ。花帆さん、私とあなたのブレンドで、ティーテイスターを唸らせるようなパフォーマンスを頑張りましょうね。,ステージの後は、ティータイムね。,気分がいいわねぇ,,心地よい時間を、共に。
乙宗梢,SR,アメアガリストリート,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%A2%E3%83%A1%E3%82%A2%E3%82%AC%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,まるで、アンティークドールみたいな横顔。綴理を見ていると、人の目を引き付けるというのは、こういうことかと思わされる。玲瓏たる雰囲気を身に纏う彼女のことを、私は、美しい芸術品だと、感じる。,,この時期は雨が続いて、外での練習ができなくなってしまうけれど、そんな日は、髪型を変えて、レインコートで街へ飛び出せば、いつもとは違った景色が見えるわ。どんなことだって、今この瞬間を楽しもうと思えば、きっと何だって楽しめるのね。少しくらい濡れたって構わないわ。今を楽しみましょう！,雨の日のピアノは、晴れの日とは音色が全然違うの。ピアノは木で出来ているから、湿気てしまうと、鳴らないピアノになってしまうのよね。多湿の日本では大きな問題だわ。だから、雨の日のコンサートー…ではなく、ライブはすごく気を遣ってしまうの。機材の調子が悪くなることも多くて…。でもね、そんな足元が悪い中でも私たちの歌を聴くためにライブに来てくださった方がいるのなら、泣き言なんて言ってられないわ。いつも以上にパワフルに歌声を届けていかなくっちゃ！雨の日でも、たとえ嵐が来たって負けないぐらい、これからも精進するわね。,今は、私たちの声を聞いて。,音を楽しんで。,,歌声を届けてみせるわ。
乙宗梢,SR,ペンギンアイス,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%9A%E3%83%B3%E3%82%AE%E3%83%B3%E3%82%A2%E3%82%A4%E3%82%B9%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,それでね、この子達が今、注目の… 去年の今頃、綴理にはたくさんのスクールアイドルの動画を見せたわね。消灯にも気づかず、いつの間にか朝になっていた、なんてこともあったかしら。懐かしいわね…。,,綴理ったら、本当にスクールアイドルのことを何も知らずに入部してきたんだから、驚いたわ。最初のうちは、歌やダンスの参考になるからって、色んなチャンネルをオススメしたのだけれど…でも、段々熱が入っちゃって、それでまた夜更かし。…あの子も悪いのよ？だって、何を見せても良い所を見つけて楽しそうにするんだから。,私達はもう、別々の道を歩んでいる。けれどね、それが寂しいことだとは、少しも思わない。私はいつだって綴理に刺激を貰っていて、あの子がいるから頑張れる。それはきっと、綴理にとっても同じこと…だと思うから。でもたまには、前みたいに夜更かしするのも、悪くないかもしれないわ。あの子にオススメしたいスクールアイドルも随分増えて…。ふふ…いえ、ごめんなさい。思い出してしまって。この間ね、綴理がさやかさんにスクールアイドルの動画を見せていたの。それは昔、私があの子に紹介した動画でね。あの子と私には、同じものが息づいている。それがなんだか、言葉にできないくらい、嬉しかったの。,麗しく、参りましょう？,顔を上げて？,,今日も優雅に、美しく！
乙宗梢,SR,眩耀夜行,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%9C%A9%E8%80%80%E5%A4%9C%E8%A1%8C%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,これも素敵だわ…。困ったわね。7月のFes×LIVEに向けて綴理と布を選びに来たのだけれど、実物を前にすると、あれもいい、これもいい、って目移りしちゃうのよね。だって、妥協はしたくないじゃない？,,小さい頃からバレエを習っていました。競争の世界は過酷で、お稽古も厳しかったですが…楽しかったです。音楽と共に体を動かすことが、ただ幸せで。今はもう無邪気に大喜びするようなことは出来ませんけれど…。きっと私の中にはまだ、あの頃の私がいるんです。ステージが決まる度にはしゃいでいた、小さな私が。,今まで、たくさんの習い事をしてきました。蓮ノ空に入学して、スクールアイドルになると決めた時に、そのほとんどはもしかしたら無駄になってしまうのかもしれない、と心配していたんですけれど…。でも、そうじゃないんですよね。ひたむきにバレエを頑張っていたからこそ、自分の納得のいくパフォーマンスを追求することが出来る。ようやく、無駄なことなんて何もないんだって、そう証明することが出来るようになってきた…気がするんです。昔と今、そして、今と明日。道は確かに続いていて…。けれど、暗闇の道は先が見えず、踏み出す一歩には勇気が必要です。でも、大丈夫。今はもう、一人じゃありませんから。,今夜、光を見せてあげる。,このまま、もっと…！,,あなたと、走り続けていたい。
乙宗梢,SR,SPLASH!!!!,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSPLASH%21%21%21%21%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,日差しが熱くて、気持ちいいですね。本日は、スクールアイドルクラブの皆さんと、海に来ています。勿論遊びに来たわけではなく、練習のための合宿として。そのはず…だったのですけれど、楽しそうにはしゃぐ声を聞いていると、この時間もまた大切なのかな、と思います。,,見てください！ほら、水鉄砲！実は、皆で海に行くという話になってから、考えたんです。皆楽しみにしていますし、やっぱり練習だけじゃ、がっかりしてしまうかな、と。だから、持って行く物を考えているうちに、こう、私も段々楽しくなってしまって…。初めて買ってみたんです、水鉄砲。でもこれ、人に向けて撃ってもいいんでしょうか？,今日はなんだか、スクールアイドルクラブの皆に教えてもらった気がします。大事なのは、根を詰めることではなく、メリハリをつけることだと。遊ぶ時には思いっきり遊ぶ。そうしてたくさんのことを経験することによって、自分の中に多くの引き出しが生まれていくんですね。歌詞を作る時にも、曲を作る時にも、今までよりもっと、表現の幅が増えていくことでしょう。勿論、「遊びたーい！」と駄々をこねた花帆さんが、そこまで考えていたわけではないでしょうが…。今回は、はしゃぐ花帆さんから学ばせてもらいました。ふふっ…。大事なのはメリハリ。というわけで、さ、午後からはたくさん練習もしましょうね！,熱いライブをしましょう？,スプラーッシュ！,,せっかくの海だもの。
乙宗梢,SR,素顔のピクセル,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%B4%A0%E9%A1%94%E3%81%AE%E3%83%94%E3%82%AF%E3%82%BB%E3%83%AB%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,焦らなくても、大丈夫よ。この日は、私から花帆さんを誘って、ひがし茶屋街へと遊びに行ってきました。ふふ…前々からね、二人で行きたいねって話していたお店があったんです。花帆さんの気分転換にもなれば、と思いまして…。,,素敵なライブでしたね。最近では花帆さんも、自分で自分のことは出来るようになってきて、先輩としては嬉しいやら寂しいやらで、複雑な気持ちですね。うふふ…。ただ、楽しいことを前にすると、疲れも忘れちゃう子ですから、たまにはしっかりと休む日も作ってあげないといけません。…なんて言って、私もあんまり休むのが得意ではありませんから、花帆さんに付き合っているつもりで、実は私が付き合ってもらっているのかもしれませんね…。,『素顔のピクセル』。これはスリーズブーケの伝統曲として、先輩方が残してくださった曲です。…素顔、というのは難しいですね。人間には様々な顔があり、それは常に移ろいゆくものです。後輩に接する顔、友達に接する顔、配信で皆様に見せる顔。だけれど、曲を聴いているうちに、なんだか分かった気がするんです。きっと、私のどの顔も、素顔であることには変わりないのだと。どれも1ピースずつ取り上げれば、全く別の絵を描いているように見えて、しかしその実、大きなジグソーパズルの一欠片に過ぎないのだと。そう考えると、少し気が楽になりました。どうすれば大切な思いを取りこぼさずに済むのだろうと、些細なことにも悩み、表情を使い分ける私、ですが…。どうぞ、温かく見守って頂ければと思います。乙宗梢、でした。,素顔の私を、見てください,今を切り取って,,ね、ご一緒に！ピース！
乙宗梢,SR,Trick & Cute,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTrick%20%26%20Cute%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,,,,,,,,
乙宗梢,SR,ハナムスビ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%8F%E3%83%8A%E3%83%A0%E3%82%B9%E3%83%93%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,どうすればいいのかしらね、こういう時、私たちは。先輩が卒業する直前まで、私は思いの丈をぶつけることはできなかったから、こんな風に素直に気持ちを向けられると、少し胸が苦しくなるわ。だけど...それもきっと、大切な痛みなのね。ありがとう、花帆。それに、みんな。私もあなたたちのことが、大好きよ。,,ユニットライブにお越しくださった皆さん、配信で参加してくださった皆さん、本当にありがとうございました。次の舞台はラブライブ！北陸大会となります。改めて、今回のステージでは花帆や吟子さんの素晴らしい成長を感じたとともに、普段私がどんなにDOLLCHESTRAやみらくらぱーく！に助けられているのか、わかった気がします。心強い仲間たちに囲まれて、私は幸せです。もちろん、応援してくれる皆さんにも日々力をもらっています。いつかまた、会えますように。小指の約束ですよ。ふふっ。,花帆にも、吟子さんにも、こう言いました。「『ハナムスビ』はライブステージで出会った人たちと縁を結び、また出会えるように願う曲」だと。実際、ユニットライブではその気持ちを込めて歌わせていただきました。ですが...。あの11月の催しを終えた今は、どうしても...、いやですね。こんなことを言って花帆がもう歌えなくなってしまったら、どうしましょうか。でも、もしかしたら...、あの子たちも本当は、気づいているのかもしれません。「後悔だけはしたくない。お揃いの記憶になるなら、笑顔がいいから。」...困りました。みんなの言葉が思った以上に胸に刺さっているみたいです。今は気持ちを切り替えて、ラブライブ！優勝のために、がんばりますね。その後のことは、私も、その後に考えます。もう少しだけ...、どうか、応援、よろしくお願いします。,あと少しだけ、もう少しだけ、ここに。,いつか、また会えるように。,,大好きよ、スクールアイドルが。
乙宗梢,SR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,おかしいわね…大丈夫よ。いつもは出来るの。ほら、すぐに動画の再生が始まって…あぁ…始まらないわね…。どうしてこんな時に…。今は大事なところなのよ。機械さん、あなたも真剣にやって頂戴。お願いだから…。,,繋がる力。一人じゃできないことも、二人なら、三人なら、もっと沢山なら、なんだってできるようになる。人の力を借りることが苦手な私では、とても思いつかないアイデアでした。この歌を皆さんに届けることが出来たのも、全ては応援してくたさった々…そして、花帆さんのおかげです。あの子は本当に、暗い雲の中から現れた太陽のように眩しくて。これから先も、スクールアイドルクラブを照らしてくれる。そう思うんです。,３つのユニットが代わる代わるに、一つの歌を歌う。出場は、たった１チーム。蓮ノ空女学院スクールアイドルクラブ。それが、私たちの選んだ方法でした。とはいえ、どうすれば実現できるのか…私たちはそれこそ、ライブ直前までずっと走り回っていました。急な人数変更の手続きも大変でしたし…作詞作曲には全員が参加して、みんなのやりたいことを叶えるために何時間も顔を突き合わせていましたね。本当に、12月は嵐のようで。きっと私はこの冬を、一生忘れることはできないのでしょうね。,このライブが、私たちの自己紹介よ。,歌いましょう！,,出会えて、本当に良かった！
乙宗梢,SR,Special Thanks,https://wikiwiki.jp/llll_wiki/%EF%BC%BBSpecial%20Thanks%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,ストレートに気持ちが伝わってくる。良い歌詞ね…。今まで二人で曲を作ってきたから、どこか私の言葉選びにも似ていて…。ふふ、面白いわね。これならきっと、良い曲が作れそう。花帆は、自分なんてまだまだって言っているけれど、もう十分にスクールアイドルクラブの戦力なのよ。,,今日は、画面の前の皆さんに、改めてお礼を言わせて下さい。私の努力をいつも近くで見守って下さっていて、ありがとうございます。私が不安を感じてしまった時も、その声で励まして下さって、ありがとうございます。私たちの夢を応援して下さって、ありがとうございます。いつか、必ず一番大きなステージの上から、皆さんにありがとうを言えるように、励んで参りますから。それまで今しばらくお待ちくださいませ。,この場を借りて、もう一つ、ありがとうを言わせて下さい。私を支えてくれる、クラブのメンバーに。瑠璃乃さん。あなたが来てからメンバーに笑顔が増えました。いつも部を明るく照らしてくれて、ありがとう。慈。手を焼かされることもあるけれど、私の目の届かないところに気を配ってくれて、ありがとう。さやかさん。あなたのバイタリティにいつも助けられています。部のために心を尽くしてくれて、ありがとう。綴理。あなたは、私の憧れです。一緒にこの道を選んでくれて、ありがとう。花帆さん。…いえ、花帆。ふふ、この呼び方はお互いまだ慣れないわね。あなたが私の夢を信じてくれるなら、私はきっとどこまでも走っていけるから。本当に、ありがとう…。私には、こんなにも素敵な仲間たちがいます。私も、彼女たちに何かを返したい。だから、せめて私が出来ることを続けていきます。一歩一歩、ひたむきに。,ありがとう、の気持ちを込めて、歌います,夢を、叶えに,,一緒に、花咲きましょう？
乙宗梢,SR,Pleasure Feather,https://wikiwiki.jp/llll_wiki/%EF%BC%BBPleasure%20Feather%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,お互いのことをもっと深く知るために、ね？一緒に音楽を作るためには、ちゃんと私自身のことをわかってもらわなきゃいけないものね。音楽を学んできた軌跡を、知ってもらえる機会ができて嬉しいわ。ね、次はさやかさんの番。あなたのことを、全部聞かせて？,,村野さやかと乙宗梢のシャフルユニット、蓮ノ休日はいかがでしたか？私は……ふふっ、とても楽しかったです。実は、密かに温めていたんです。もしさやかさんに楽曲を提供するならどんなものにしようかって。もともと自分がスクールアイドルを好きだったということもあり、この人にこういう歌を歌ってほしいな、というのは部員全員にあるんですよ。さやかさんと言えばやはりその、きらめくような瑞々しい歌声が魅力でしょう？ですから、メインパートのハーモニーがキーとなる曲を作ってみました。お楽しみいただけたのなら、幸いです。,私は、誰かと新しく何かを始めるときは、慣れるまで少し時間がかかってしまう人間です。ですので、シャッフルユニットに関しても内心では、さやかさんに迷惑をかけたらどうしようと思っていたのですが……。それは杞憂でしたね。同じユニットではありませんが、さやかさんともしっかりと絆が育まれていたことが分かって嬉しかったです。作業の分担がしっかりと出来ていて、曲が完成するまでの時間で言えば過去最速だったかもしれませんね。なのにお互い、何故か物足りない気持ちになってしまうのはなぜでしょう。ふふっ、花帆も綴理も感覚派だから、上手く進まない時だって多々あるのに。そうしたら、「わたしたちは順調に行かないことを楽しむようになってしまいましたね」と、さやかさんが言って。その通りだわ、と笑い合いました。,あなたの歌声を聞かせて、さやかさん。,これが、きらめき……！,,ふふっ、期待に応えてくれて、ありがとう。
乙宗梢,SR,Grace Phrase,https://wikiwiki.jp/llll_wiki/%EF%BC%BBGrace%20Phrase%EF%BC%BD%E4%B9%99%E5%AE%97%E6%A2%A2,ララララ、ラララ、ラララー、ラララ……♪曲を作るのも、好きよ。星をつなげて星座を描くみたいに、ただの音に意味を持たせて、音楽を作り上げていくの。~♪~♪…さ、あとちょっとね。,,これは、部活紹介のときのステージね。新入生の前でライブをするのは、流石に緊張しちゃったわ。春休みの間も、ずっと準備していて、それでも色々間に合わなかったところも多くてね…。だけど、早くしなくっちゃ有望な新人は他の部活に取られちゃうでしょ？頑張ったんだから！,蓮ノ空女学院にやってくる生徒は、最初から学びたいものがあってやって来る子が多いのよね。百年の伝統を誇り、北陸でも有数の文化活動に秀でた学校だから。だから、綴理とも話していたの。新入部員を確保するために、最初に大きなライブを見せつけてやりましょうって。私がスクールアイドルに憧れたように、どこかの誰かが私を見て、ほんの少しでもいいなって思ってもらえるように、精一杯頑張ったわ。その結果、将来有望な新人が二人も入って来てくれたんだから、大成功ね！あら、花帆さんは私が誘った…？ふふ…そうだったかしら？,素敵なステージを、見せてあげる！,ふふっ、頑張らなくっちゃ。,,一緒に、ここから始めましょう！
