メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
藤島慈,UR,Au Bord du Lac,https://wikiwiki.jp/llll_wiki/%EF%BC%BBAu%20Bord%20du%20Lac%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,じゃあ綴理はー、あの一番大きく光る星で…そういえば梢から聞いたんだけど、春も夏も冬の大三角もさ、それを形作る星は、それぞれ別々の星と星座を作ってるんだって。蓮ノ大三角がスリーズブーケ、DOLLCHESTRA、みらくらぱーく！って星座を描いてるみたいに。なのにちゃんと繋がってるって、なんかいい話だよね。,,今日のめぐちゃんはぁー、ちょっぴりエレガント。どお？こういうのも似合うでしょ？私ってば、なんでも似合っちゃうからねー。アフタヌーンティーの準備は、るりちゃんと二人でやったんだよ。るりちゃんにケーキ買ってきてもらってー、紅茶は…梢に水筒に入れてもらったのを持ってきて………ポットに注ぎなおしたのは私だから！つまり私が淹れたようなもんだね！普段とは違う、優雅なひと時だけど、みらくらぱーく！はなんでもアリのユニットだからね。たまにはこういうギャップも見せて、もっとドキドキしてもらわなきゃ！,昔からどんな服でも似合ってためぐちゃんだから、もちろん可愛い服だって着こなしちゃってたわけ。そしたら、毎回みんなに可愛いー！って褒められて、そんなのもっと可愛くなっちゃうじゃん？はあー、ほんとにめぐちゃんってば、罪な女の子。で、急に話変わるけどさ、なんかね、物心ついたときからうちの隣の家に女の子が住んでたんだけどさ、私、最初は姉妹かなって思ってたの。だって、一人はすんごい可愛い服着たお人形さんみたいな子で、もう一人はTシャツ短パンの男の子みたいな恰好してて。思わないよね、同一人物だって。後から知ってびっくりだよ。そのうち仲良くなって一緒に遊ぶようになっても、あんまり可愛い恰好はしてくれなくって。そういうのはめぐちゃん担当！とか言われて。いや担当とかないし。つまり、何が言いたいかっていうとね、君たち、もっともっとるりちゃんに可愛い！って言ってやって！そしてその気にさせるんだよ！可愛いの数だけ、女の子は可愛くなるんだから！大成功例がここにいるでしょ？,描こうか、私たちの星座を！,たまにはエレガントに。,,みらくらティータイムへ、ようこそ！
藤島慈,UR,ツバサ・ラ・リベルテ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%84%E3%83%90%E3%82%B5%E3%83%BB%E3%83%A9%E3%83%BB%E3%83%AA%E3%83%99%E3%83%AB%E3%83%86%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,私は自分が善人じゃないって知ってるわけ。綴理は何かと「めぐは良い人だ」「めぐはやさしい」言うけどさ、そんなことないっつーの。気分屋で、わがままで、自分勝手。それが私。だから、綴理の目に映る私がきれいなのは、そんなの、綴理の心がきれいなんだよ。あんたは本当に、そのままでいなさいよね。いつまでも、さ。,,みんなー、11月度Fes×LIVE、『ツバサ・ラ・リベルテ』はどうだったかな？私も楽しかったよー。何より、綴理がうれしそうで良かったかな。私は、言いたいことをなんでも言っちゃうから、むかついたときはむかつくっーて言うし、でも、綴理はそうじゃないんだよね。何ていうのかな、あの子は、殻のない卵みたいで、すーぐ落ち込んだり、気にしたりしちゃうから。うーわめんどくさ、って思うこともそりゃあるけど、でも、友達だから。あの子はいつも、ニコニコしてる方がいいよ！絶対に。,ところで、ここで告発します！去年いた先輩、大賀美沙知って女は、嘘つきなんですよー！あいつは、平気じゃなさそうな時に、平気平気ーって言うし、本当にヤバい時には、何も言わずすっと消えちまうんですよ！終いにはね「あたしには作詞も作曲もできないから」とか、ずーっと言ってやがったんですよー！おかげで去年の私は、ほぼほぼ伝統曲ばっかり！そりゃ奥歯を噛み締めながら、梢に頭を下げて作曲を教えてもらうってもんですよ。全く……本当に、なんつー先輩。おい、大賀美沙知！配信聞いてんだろ！聞いてるんだったら、今から言う事よーく聞くんだよ！次会った時、私にも、綴理に言ったことと同じことを言え！あと、愛してるって言え！それが言えたら、許してあげる。勝手にスクールアイドルクラブ、やめたこと。沙知先輩、かわいい後輩が、待ってるからね。,天使の翼で、羽ばたくよ！,次のステージへ！,,私たちの輝きが、ほら、見える？
藤島慈,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,あ、キミも来たんだ。寒いでしょ？あったまってこ？ふふっ、どうかしら、お着物姿の藤島さんは？そうなのよね～、わたくし、お上品な装いも似合ってしまいますの～。はあ～、困りましたわね～。,,というわけで！あっけおめ～！今年もよろめぐだよ～。いやー去年はね、色々あったけどね、良いことも悪いことも、悪いことも悪いことも…。いやいやいや、おおむね良い一年だったってことにしとこ。うん！今年はめちゃくちゃやっていくからね。楽しいことしかない一年にしてやるんだから、覚悟しててよね？ね、にゃ～ん☆,ねえねえ、めぐ党さ～ん！めぐちゃんね、欲しいものがあるの。なんだと思う？ふふふっ、お・と・し・だ・ま。えぇ～！？めぐちゃんにお年玉くれないの～！？ちょうだーい？頂戴頂戴頂戴～？お年玉、ちょうだ～い？えぇ～、違うよぉ。別にお金が欲しいわけじゃないの。私が欲しいお年玉はね、愛情たっぷりのコメント。だもん！ふふっ、それじゃあ先に、私からみんなにお年玉あげちゃおっかな～。めぐ党さんのみんな、今年もいっぱい、愛してるぞ！,今年の干支はめぐちゃん！私が決めた！,ハッピーニューめぐちゃーん！,,私からのお年玉、あ・げ・る☆
藤島慈,UR,おしえて♡ティーチャー,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%8A%E3%81%97%E3%81%88%E3%81%A6%E2%99%A1%E3%83%86%E3%82%A3%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,口が回るなーこんなときばっかり。てゆーかさー優等生？勉強が得意なんだったら私の代わりにテスト受けてよー？本当に好きならいくらでもできるでしょ？それがいやだってことは実はたいして好きじゃないってことなんだよ！私と同じじゃん！え、なに？こんな時ばかり口が回るわね？ぐぅ、今にみてろよー！,,ふふっ、めぐちゃん先生だよ。みんなはどう？学校の勉強頑張ってる？えらいねー。でもね、めぐちゃん先生が教えるのは学校の先生が教えてくれないことだよ。まずは教科書１４ページをひらいてくださーい。そこに書いてあるのはー、そうライブでのお作法！レッスン１！ペンライトを振って！レッスン２！いっぱい笑って！レッスン３！いっぱいみらくらぱーく！との思い出を作ること！レッスン４！次のライブもまた来てね！以上を守れば人生は絶対に楽しくなります！どう？学校の先生よりためになるでしょ？,いいですかー？皆さんは勉強しか出来ないような大人になっちゃダメですからねー？たった一度の高校生活、楽しいことしているだけで時間なんてあっという間に過ぎちゃうんだから。だったらそれ以外のことに目を向けている暇なんてないんだよ？夢がある？いーじゃんいーじゃん！友達といっぱい遊びたい？最高じゃん！本当に大事なことっていうのはね、そう、結局は自分でみつけるしかないってこと！先生はみんなのこと応援しているからね。なんだってやっちゃえ！口うるさい教師に負けるなー！先生がついてるぞー！ふれー♡ふれー♡めぐ党さん♡…ふー、さすがにこれは圧勝かな？これが理想の先生！の企画！ごめんねー梢。あんたに恨みはないけど、や、多少はあるかもだけどー。所詮あんたは敵じゃなかったよ！ふふっ。あー、梢に勝つのは気持ちいーなー！！,先生と一緒に遊ぼ？,勉強なんてぽーい。,,悪いことも教えちゃうぞ？
藤島慈,UR,みらくりえーしょん,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%81%BF%E3%82%89%E3%81%8F%E3%82%8A%E3%81%88%E3%83%BC%E3%81%97%E3%82%87%E3%82%93%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,はい、ポーズ！ がおー！見て見てー！ はい、かわいい。あざとー。皆さんよく似合ってますねー。ほらほら、次は吟子ちゃん真ん中で撮ろう？…え、恥ずかしいー？ 何言ってるの、かわいいの探求は、スクールアイドルとしての使命だよ！ 梢だってほら、あんなに。ぷぷぷ。……ごめん、何でもない！ よーし、だったら慣れるためにー、吟子ちゃん撮影会、あと300枚くらい、いっちゃいますか！,,みらくら、みらくりえーしょん！というわけで、104期撫子祭の教室ミニライブは『みらくりえーしょん』でお届けしましたー！私もね、ただ補習してただけじゃないんだよ。どんな時だって、曲は生まれるもんだ！ノートがあれば歌詞も書ける。姫芽ちゃんを加えて、3人になったみらくらぱーく！は、ぶつかりあって強くなっていくんだから！……まぁ雨降ってなんとやらじゃないけど、よかったよ！るりちゃんや姫芽ちゃんが仲良くなれてさ。やるじゃん！それでこそ私の見込んだ姫芽ちゃん！,んー、別にね、私が卒業した後のことまで考えて姫芽ちゃんを勧誘したわけじゃないんだよ。そりゃ、ゼロってわけでもないけど……。……でも私は今のみらぱ！を史上最強にしたかっただけ。それがいちばん、みんなのためになるって思ってるから。るりちゃんが姫芽ちゃんに、なんとなく遠慮してたのもわかってはいたけどね……。るりちゃんは昔から、最初はなんでもそうだもん。だけど私は結局信じてたんだよ。スクールアイドルにかけるるりちゃんの情熱と、今までるりちゃんがくれた言葉を。信じてほしいんだ、るりちゃんにも、るりちゃんのことを。なんだってできるんだー、って。ううん、できるに決まってるよ！だって、私たちのるりちゃんなんだから☆,見せてあ・げ・る♡,バンバン！,,UR藤島慈、だよ！
藤島慈,SR,Trick & Cute,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTrick%20%EF%BC%86%20Cute%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,……まあ、なんつーか、食べるよ！食べるけどね！ていうか、ちょっかい出すなら1年生じゃなくて、私たちにすればいいのにさ！よりによって梢もいない、おまけに竜胆祭ってタイミングで。モヤモヤするなあ。あーもう綴理、例の曲づくりやるよ！はい手伝って！,,というわけで、完成したんだよ、新曲『Trick & Cute』！プリティーとラブリーで変身する女の子の可愛さをたっぷり詰め込んでみたハロウィンソング！みんなは気に入ってくれたかな？作詞のメインは私がやったんだけど、作曲は二年生皆で力を合わせました！え？梢や綴理はともかく、めぐちゃん作曲出来るのかって？そりゃあ、めぐちゃんなんだから出来るに決まってるやろがい！本格的に勉強始めたのは蓮ノ空に入ってからだけどさ。,で、みんなはどう？竜胆祭、楽しかった？そ？うんうん。それならよし！私も楽しかったよ。それがさあ、面白いんだよね。いつものミーティングで私がこういう曲やりたくってーって話をしたら、みんなすっごいノリノリでさー？綴理は翌日に鼻歌で曲作ってくるし、梢なんて熱でダウンしてるのにギター弾こうとして花帆ちゃんに叱られたりして。ウケる！一年生もね、歌詞見せて「どう？」って聞いたら、みんなちゃんと考えてきてくれるの。いやー、なんだかんだしっかり真面目だよねえ、あの子たち。なんか色々忙しかっただろうに…。いやー、うん、これで、竜胆祭のリベンジは果たした、かな。…ああ、いや、こっちの話！気にしない気にしない…。みんなは可愛い子ちゃんが可愛い衣装着て歌う可愛い歌『Trick & Cute』のこと、いーっぱい愛してよね！,トリック・オア・キュート！,恋しちゃう？,,あなたのハートも、独占しちゃうぞ♡
藤島慈,SR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,うっ…うぇぇ…冬ってこんなに寒かったっけ…。ごめん、るりちゃん。ここは二人の思い出の徳光海岸じゃないよ。私こんなとこ知らない。ここじゃ、私はかわいさを保てないから…。ごめんね、るりちゃん。るりちゃんと過ごした時間、とっても楽しかったよ…。,,みらくらぱーく！のお出ましだーい！ああもう、ライブの１つや２つじゃこの気持ちは収まらないけど、今日はさっきのライブで勘弁してやろうじゃないか！まあ私はね、どうせ私とるりちゃんが一番すごいって分かってるから、スリーズブーケとDOLLCHESTRAを助けるために力を貸してやろうかなーって、そういう感じ！ええ？それ以外の理由はまったくありませんけどね？逆にある？何かある？よくわかんないけど、みんなが楽しんでくれたならそれでよし！だよ！,だってしょうがないじゃ～ん！みらくらぱーく！は楽しいことが大好き！その上で花帆ちゃんのアイデアをみんなが楽しそう！って思っちゃったんだから。そしたらもう、やるっきゃないよね！まあ、あのまま突き進んでもたぶん、花帆ちゃんとかるりちゃんはすっきりしなかったと思うしさ。特にるりちゃんなんて、みらくらぱーく！が決勝に進出してたら寝込んじゃったんじゃないかなあ？もうラブライブ出ない～！とか言ってさ。結果的に花帆ちゃんのアイデアは私の相方を救ってくれたってことで、なんて言うか…一つ貸しが出来ちゃったな、みたいな。ま、私がいたからみんなここまで来れたんだろうし、お互い様か！,叶えようね、大ハッピーエンド！,ときめいちゃえ～。,,愛の結晶、受け取って！
藤島慈,SR,M's One Day,https://wikiwiki.jp/llll_wiki/%EF%BC%BBM%27s%20One%20Day%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,スクールアイドルの新人さん、頑張ってね。真新しい衣装に身を包んで、どこか緊張した顔でステージに上がってさ。懐かしいよね。去年は私も周りからはこんな風に見られていたのかなぁ？,,装い新たに、めぐちゃん改め、めぐちゃんだよ！いつもお部屋とか学校で配信してばっかりだから、今日は特別に、撮影スタジオを借りてみたんだよ！ただでさえ可愛いめぐちゃんが、めぐにゃんになっちゃったにゃー！にゃーにゃー、今日はどんなお話する？それとも、一日中めぐにゃんとごろごろ…する？,にゃーん！え、そろそろ恥ずかしくなってきたかどうかって？全然！このまま猫耳つけて、あと48時間は配信続けられるね。そんなにスタジオ借りられないけど。それにね、私本当に楽しいんだよ。だって私が可愛くしていると、みんなが「かわいい」って言ってくれるんだもん。なのに照れちゃったら、私のこと好きでいてくれるみんなに、胸を張れないでしょ？だからみんなはね、私のこと、遠慮しないで推していいからね！推してくれたら……その分だけ、ううん、それ以上に、可愛い私を見せてあげるから。にゃっ！あ、え……顔が赤くなってきた？そ、それは……カメラの調子が悪いのかにゃー……,今日のお相手はめぐにゃん！,にゃにゃーん♪,,魅力爆発にゃん！
藤島慈,SR,@いっつぁどりーみんわーるど！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%40%E3%81%84%E3%81%A3%E3%81%A4%E3%81%81%E3%81%A9%E3%82%8A%E3%83%BC%E3%81%BF%E3%82%93%E3%82%8F%E3%83%BC%E3%82%8B%E3%81%A9%EF%BC%81%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,それじゃあまた、次の配信で。バイめぐ～！…梢と綴理、二人とも頑張って前に進んでいる。私はここで、いつまでも配信をしていくのかな。もしるりちゃんが帰ってきたら、私は…。,,るりちゃんと描く私の未来。それってこんな感じかなあ？例えばふわふわの衣装に、例えばかわいいぬいぐるみ。例えば二人お空に浮かんで、例えば一緒におもちゃ箱をひっくり返したような大騒ぎ。きっと叶えられるよね、夢の中のカーニバル。るりちゃんとなら、どんなことだって！,いくつもの「例えば」のブロックを、階段みたいに積み上げれば、いつか星にも手が届くと思う？ふふっ。そんなの届くに決まってるじゃん。私とるりちゃんは、昔から最強のコンビだったんだよ。夢のステージなんか、目じゃないぐらい、どんなことだって叶えてみせるんだから！「人を楽しませるためには、まず私達が楽しまなくっちゃ」ってよく言うけれど、それだったら前提条件いつだって、オールクリアーだよね！だって、私達二人いたら、そんなの毎日毎秒ずっと楽しいんだもん！だからほら、みんなもしっかり、私達みらくらぱーく！の後をついてきてね。遅れたら一番美味しいとこ、見逃しちゃうかもよ？,私達の世界に、ご招待！,何が出るかな？,,一緒なら、空も飛べるはずだよ！
藤島慈,SR,世界中を夢中に,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E4%B8%96%E7%95%8C%E4%B8%AD%E3%82%92%E5%A4%A2%E4%B8%AD%E3%81%AB%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,いけー！今なんだ！いけえええ！どうして、私があそこに立っていないんだろう…って、ステージで頑張るるりちゃんを見たら自然とね、足が動いてたんだ。,,今まで当たり前のように出来てたことが急に出来なくなるの。あれ？私、どうやって笑ってたっけ？…みたいなさ。そうしたら、何もかも怖くなってきちゃって、自信という自信が全部消えてっちゃうんだよね。私なんて、自信だけで生きてきたってのに。でも、まだ間に合った。あの子が、来てくれたんだ！,私、難しいことはよく分かんないけど、どうして梢や綴理じゃダメだったのか、どうしてるりちゃんじゃなきゃいけなかったのか、いっぱい考えたんだ。梢や綴理はスクールアイドルの仲間だったから、スクールアイドルとして怪我をした私にとって、それはもしかしたら苦しい思い出と一緒にあったのかもしれなくて…。でもるりちゃんは、私の大事な大事な幼馴染で、私にとってのスタートラインだから。きっとあの頃に戻れたんじゃないかなって…。分かんないけどね！ただ一つだけ言えるのは、誰が欠けていても私はステージに帰ってくることが出来なかったってことだけ。ほんとに、みんないい奴すぎ…。,スクールアイドルクラブ、愛しているぞ♡,走り出すとき…それは、今だよ！めぐちゃんダーッシュ！,,みんな、ただいまだよ！
藤島慈,SR,ゆのくにガールズ！,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%86%E3%81%AE%E3%81%8F%E3%81%AB%E3%82%AC%E3%83%BC%E3%83%AB%E3%82%BA%EF%BC%81%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,えーと、加賀温泉郷と言えば……。なんとその歴史は1300年！数多くの歴史的な人物が足を運んだって言うんだから、すごいよねー。私たちのお肌もつるつるピカピカになっちゃって、歴史に名を残すような美人になっちゃうかもね！,,ま、不本意ながら、今回の作戦は、なんだかんだ上手くいったってことで。途中、露天風呂の会話をみんなに聞かれて、めちゃくちゃダサいことになっちゃったりもしたけど、それは横に置いといて…。今からは、スクールアイドル藤島慈として精一杯ライブに打ちこむ時間じゃい！ちがーう！ヤケになってるわけじゃないやい！私は、１ライブ１ライブに全力なだけ。いつもと違う舞台だからこそ、輝くめぐちゃんの魅力、見せてやるかんね！,ん、お疲れ様。温泉旅館でのライブって、なんかいいね。いろんな人たちが思い思いの楽しみ方をしてくれてるっていうか。普段のライブにちっちゃい子とか中々来れないじゃん？可愛かったな～。ていうか、見た？おじいちゃんとかおばあちゃんが、売店に売ってたペンライト振ってくれてたんだよ。私もう嬉しくなっちゃって。やっぱ、やってよかったなって。るりちゃんには色々付き合ってもらって、クラブのみんなのことも、ずいぶん振り回しちゃったけど。でも私、後悔してないからね。応援してくれる人がいてこその、私たち。今日この日じゃないと会えなかった人のために、いつだって全力で楽しいを届けなくっちゃ！ま、意外とみんな、そこんとこはちゃんと分かってたみたいですけど、ね？,終わったら温泉行こう！,ほーら、いい気分！,,のぼせてきちゃったかな？
藤島慈,SR,宇宙演舞☆うさぴょん,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%AE%87%E5%AE%99%E6%BC%94%E8%88%9E%E2%98%86%E3%81%86%E3%81%95%E3%81%B4%E3%82%87%E3%82%93%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,テロップのフォント、もうちょっと可愛くしたいなー。動画編集の楽しいところ？うーん、やっぱり、見てくれる人のことを考えてる時かな？これってつまり、推し活動なわけ。ほら、可愛いスクールアイドルの姿を見て！見て見て見て見てー！っていう私の叫びをね、いかにみんなに届けるかの勝負なんだよ！,,ハロめぐ～！今回のめぐちゃんの衣装はー、何とー、何と何と何とー！ウサギさんの衣装だぴょん！あはっ！どう？可愛い？最高？さすがにこれは予想外？……先に他の子の衣装を見たから、知ってたー！？なんだとー！でも、めぐちゃんのを見るのは初めてでしょ？可愛いって言いなさい！一緒に言ってあげるから。ほら、せーの、めぐぴょんかわいいー！よしよし、やればできるじゃん。いい子いい子。,めぐぴょんの耳は、どうしてそんなに大きいのかなー？それはね、配信を見てくれるめぐ党さんの愛の言葉を、一つも聞き逃さず、全部受け止めてあげるためなんだよ。もちろんね、めぐぴょんは一人しかいませんので、配信の時に全てのコメントを拾うのは無理だけど、配信時間が12時間あっても足りないけど、でも、みんなの声はちゃーんと届いてるからね。いつも動画にコメントをくれる人も、ありがとう。私の作った、超かわゆい動画に、「可愛い」って言ってくれたら、それがすっごく励みになっちゃうんだよ。本当に分かってる？キミだよ、キミ。キミに言ってるんだよ。ちょっとは自覚してくれたっていいんだからね。めぐちゃんを支えてるのは、自分なんだーって。もう、一生懸命めぐちゃんを楽しませてくれないと、そのうち月に帰っちゃうんだからね！ぴょんぴょん！,推しのライブが始まるよー！,ぴょんぴょーん！,,めぐぴょんと一緒に、踊るぴょん！
藤島慈,SR,コットン=ユートピア,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%82%B3%E3%83%83%E3%83%88%E3%83%B3%3D%E3%83%A6%E3%83%BC%E3%83%88%E3%83%94%E3%82%A2%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,おいち～♡おいちおいち～♡ハロめぐー！今日は蓮ノ空の食堂を紹介しちゃうね！メニューはかな～り充実してて毎日色んなご飯が楽しめるんだー。その中でもめぐちゃんのイチオシはこちら！じゃじゃーん、卵かけごはん♡はん～、しあわへ～♡,,もしもーし、はーい、めぐちゃんでーす。キミの大好きな藤島慈ですよー。今日はこういう感じ、どーお？めぐちゃんと寝落ち通話配信、声がいつもより近く感じる？そうだよ。キミの耳元で喋ってるの…なんちゃって！あ～、ドキドキしてるな～？このままだと眠れなくなっちゃう？うふふ、だったら朝までお喋り出来ちゃうね♪えへへ、ね、キミのこといっぱい聞かせてよ！,それじゃあ何して遊ぼっかー？んー、大好きゲームってどーお？交互に「大好きだよー」って言って先に照れた方が負け！キミはコメントで私の大好きなところを言ってね。じゃあ、私から行くね。…大好きだよ！うふふっ、どう？今の結構破壊力あったんじゃない？はい、次はキミの番。んー…お～お～お～！情熱的～！めぐちゃんをドキドキさせるなんて、やるじゃん！だったらお返し！いつも応援してくれてありがとう。大好きだぞ♡どう？降参まだ～？ほんとにー？じゃあほらほら、言って言って！あ、あ～、そんなにめぐちゃんのこと大好きなんだ～。えへへ、嬉しい♪ 顔赤くなっちゃった。めぐちゃんの負け。勝ったキミには…これからずーっと一番近くでめぐちゃんを応援する権利をあげよう！ずっと目を離さないでね！だーい好き♡,ライブの後は、夢の中で会おうね！,えへへ、楽しいねー！,,大好きなキミのために、頑張る！
藤島慈,SR,節分 -艶-,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%AF%80%E5%88%86%20-%E8%89%B6-%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,みらくらぱーく！解散だ～！ふんだ、るりちゃんのことなんてもう知らないし！これからは一人で髪乾かせばいいじゃん！お膝だって貸してあげないんだからね！,,気を取り直して…。藤島慈、しっとりと和の姿でお目見えですわ。せっかくだからね、2024年は、大人の魅力で攻めてみようかなって思ってさ。なんせ、もうすぐ3年生になるわけだからね。こちとら最上級生のお姉様、ですのよ。つまりー、うふふっ、蓮ノ空で最強の存在ってこと。めぐ党さんのみんなー、お待たせだよ。一緒に天下、取っちゃおうね。,なんかさ、全然そんなつもりはないんだけど、私が椿の花を持ってるとちょっぴり匂わせっぽくない？梢様へのメッセージですか～？的な。違う違う、お花を勝手に私物化しないの！でも、メンバーイメージのついたものって面白いね。私も確かに、花帆ちゃんが食堂でネギトロ丼食べてたらつい絡みに行きたくなっちゃうもん。おー、めぐちゃんの真似っこー？って。この一年、みんな配信頑張ってきたもんね。いい意味でキャラ立ってきたなー。私も負けないように、新たな武器を手に入れなくっちゃ。手始めに…大人の魅力、味わってみる？,大人のめぐちゃん、登場だよ？,あらあら、すてきね？,,新しい魅力、教えてあげる。
藤島慈,SR,yours ever,https://wikiwiki.jp/llll_wiki/%EF%BC%BByours%20ever%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,この靴ね、私のオキニ！昔ね、同じメーカーのを、るりちゃんがくれたんだよ！それで、今も使い続けてて。……え？いやいや、重いとかじゃなくて。履き心地が気に入っているだけだってばー！,,んふふ…ね、コスモスの花言葉、知ってる？私？知らないよー。後で花帆ちゃんに聞いて？あ、それかー、今決めてもらっちゃおうかな？簡単だよ。私を熱く見つめながら心に浮かんだ言葉をただ口に出すだけ。可愛い？綺麗？完璧？最強？うーん、全部似合うからめぐちゃん迷っちゃうなー。,よーし、今日の撮影もおーしまい！最強可愛く無敵にカッコイイめぐちゃんなのでした！んふふ…。私、復帰してからますます絶好調みたいだよー。どんどん可愛さにも磨きがかかってると思わない？その秘訣はねー、ドゥルルルルルル…ダン！大沢瑠璃乃ちゃーん！隣にるりちゃんがいて、私のやることで笑ってくれたり喜んでくれる度に、「やるぞー、おー！」って気持ちになってくるの。なんかねえ、あるでしょ！？これ、やんなきゃいけないんだけど、ちょいメンドイなあ…みたいなとき。そう、疲れて帰ってきてお風呂に入るときとか！そんなときー、るりちゃんがいれば～？そう！完璧で可愛い私を見せたくて妥協が出来ないんだよ～！昔からね、私、そんなのばーっかり。でも、私に靴をくれたのはるりちゃんなんだからね。っちゅーわけで、るりちゃん、帰りに抹茶ドーナツ食べて帰ろうぜ！,幼馴染パワー、見せてあげる！,るりめぐアピール！,,るりちゃんの隣は、ずーっと私だからね！
藤島慈,SR,プチパティシエール,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%97%E3%83%81%E3%83%91%E3%83%86%E3%82%A3%E3%82%B7%E3%82%A8%E3%83%BC%E3%83%AB%EF%BC%BD%E8%97%A4%E5%B3%B6%E6%85%88,それじゃあ、レッツクッキ～ング！…と言っても、買ってきたスポンジケーキにデコレーションするだけなんだけどね。いいでしょ？世の中の女子は市販のチョコを溶かして固めるだけで、手作りチョコ～とか言ってるんだから。だからこれも、手作りケーキだよ☆,,というわけで、かんせーい！わーお！ぱちぱちぱちぱち。めぐちゃんの、愛情たっぷり手作りケーキだよ！今回の衣装のポイントはぁ～、甘めで可愛ゆい、たくさんのリボンかな！イチゴの柄もいいでしょ？それにほら、裾はホイップクリームみたいになってるんだよ！もちろん、るりちゃんともお揃いでーす。どおどお？可愛すぎてほっぺたが落ちちゃう？だよねだよね～。それじゃみんな、とびきりキュートなプリンセス、藤島慈を召し上がれ！,最近はさ、るりちゃんも可愛い衣装に慣れてきたのか、割とすんなり着てくれるようになったんだ。前は「ルリが着ても可愛くにゃーですよぉ…」とかもにょもにょしてたのに。やっぱ、何度も言うって大事なんだよ。ハリちゃんもお手をやってくれるまで時間かかったからねー。ん？ああ、ハリちゃんは私の飼ってる犬だよ。ハリノっていうの。てか、そう！こないだるりちゃんと一緒に実家に帰ったんだけどさ、なんか私の見てない所で、ハリちゃんにお伺い立ててたの！「あのー、めぐちゃんの隣、もともとルリのなんですよ…。なので、返却とまでは言いませんが、シェアする方向でどうでしょうか…？」って！えぇ～？ワンちゃんにも強く出れないるりちゃん、可愛すぎ～？,世界中を、スイーツで夢中に！,はい、あーん♡,,藤島慈の、お味はいかが？
