メンバー,レアリティ,カード名,リンク,入手時,特訓時,特訓1回目,特訓2回目,ライブ開始,スキル発動,スキル発動(クロスボイス),SP発動
村野さやか,UR,宇宙警察★うさぴょん,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E5%AE%87%E5%AE%99%E8%AD%A6%E5%AF%9F%E2%98%85%E3%81%86%E3%81%95%E3%81%B4%E3%82%87%E3%82%93%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,あはは、ほら、早く来てください！ほんとに、綺麗な夕日なんですよ。あっちの方、もっともっと綺麗に見えるんです！一緒に見てほしくって、早くしないと沈んじゃうので。,,鈴虫が鳴き、ススキがサワサワと音を立てて…わたしはカーディガンを羽織るようになりました。季節の変わり目を過ぎ、実感が伴ってくると、いつもながら月日の経過を感じます。去年の今頃はそれを憂鬱に思い、焦燥も強くありましたが、今は楽しく思えています！この瞬間が楽しくて、未来はもっと楽しい！だって、美しい夕日が沈んでしまった後、代わりに顔を出した中秋の名月もまた時を忘れるくらい綺麗でしたから… ということで、しんみりしている時間はありません！月というテーマから、わたしにはとても出来ない発想で作られた衣装がこちら！宇宙警察です！…ふふ、瑠璃乃さんの発想はいつも気付いたら楽しんでしまうものなんですよね。本当に、瑠璃乃さんの強い魅力だと思います。,小学生の頃をふと思い出したんですけど、ドロケイというのがあって… ああ、集団鬼ごっこみたいな遊びで、警察と泥棒に分かれて行う鬼ごっこなんですけど、わたし、何故かいつも警察だと思われていたんですよね。んー、泥棒役になっても警察から全く追われなくて… ドロケイには刑務所に捕まった泥棒を救出できるルールがあって、元気な泥棒が刑務所で捕まった泥棒にタッチしてあげれば良いんですけど、警察側が見張っている刑務所にわたしが行っても全然気にされなくて… タッチしてあげた泥棒もきょとんとしてるし、警察側からは裏切り者呼ばわりされて、めちゃめちゃ腑に落ちなかったんですよね！…ってこの話をしたら瑠璃乃さんがボソッと「悪徳警官ヴィレッジフィールド警部」とか失礼なことをですね！名字は直訳されたりしません！英語になってもMuranoです！…というか誰が悪徳警官ですか！誰が～！？,すっかり、秋ですね。,確保～！,さやか「ホシはどこですか！」瑠璃乃「前の奴を追ってください！」,さあ、お覚悟！
村野さやか,UR,蓮ノ空歌留多,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%93%AE%E3%83%8E%E7%A9%BA%E6%AD%8C%E7%95%99%E5%A4%9A%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,静かで、穏やかで、朝の日差しが美しい。日本の冬。あ、いえ、日本以外の冬はヨーロッパとバンクーバーくらいしか経験ないんですが。その少ない経験の中で思ったんです。ヨーロッパにはヨーロッパの、その場所にはその場所の、そして、日本には日本の冬があるんだなって。わたしは、日本の冬が好きです。,,冬の兼六園は他の季節にはない魅力があります。高校に入るまでは、やっぱりフィギュア以外のことに目を向ける余裕がなく、それほど足を運んだことはなかったのですが。スクールアイドル活動を始めて、地元の文化に触れるようになってからは、何度もここを訪れました。四季折々の魅力がある兼六園は、園内に一歩足を踏み入れると、その空気感に浸ることが出来ます。清められた場所、なんて言うと少し格好つけ過ぎかもしれませんが。それでも、特に冬の空気感は格別で、ピリッとした寒さの中で眺める景色は美しく、なんと言っても真っ白な世界に映える唐崎松の雪吊りがわたしは好きです！雪に備えた知恵がまさしく機能しているところが、一枚の絵としても綺麗というか。機能美と景観美の融合…なんて言うと、これもまた格好つけ過ぎかもしれませんね？ふふっ。,え、あ、衣装、ですか？ど、どうでしょうか？実は、わざと触れないようにしていました。着物と言うと、わたしはどうしても正装のイメージがありまして。スクールアイドルの衣装とはまた違う緊張感が、着物の形をとってそのままわたしを包んでいるような気さえしてしまうと言いますか…。う、うっかり何かに引っ掛けて、かぎ裂きでも作ってしまったらどうしよう！？わたしの繕いでどうにかなるレベルじゃ絶対にない！…でも、先輩方同様にこうして着物姿で撮影が出来ること、石川のスクールアイドルとして兼六園で撮影が出来ることは、誇りに思います！石川の冬に相応しい見栄え。それをわたしが出来ていれば、嬉しいです！,参りましょうか。ふふっ…。,息白く、穏やかに。,さやか「さあ、しゃなりと行きましょう」瑠璃乃「しゃなりしゃなり！」,金沢の冬に、凍晴のように！
村野さやか,UR,レディバグ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%AC%E3%83%87%E3%82%A3%E3%83%90%E3%82%B0%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,さっきより良くなりましたよ！この感覚を忘れずに。ちゃんと見てますから。一歩一歩積み重ねていきましょう。何か出来ないことがある時、解決方法はそれしかないんです。でも大丈夫。後ろをみればちゃんと進んできたことがわかるから。,,わたしの後ろを追いかけてくる後輩を見て、初めて気づけたことがあります。誰かが見ているということはわたしに何かを思う以上にわたしの存在が誰かに影響することもあるということ。わたし自身は当たり前にお姉ちゃんや綴理先輩にしていたことなのに、自分が誰かの憧れになった時のことをしっかり考えたことが無かったんですよね。お姉ちゃんを追いかけて失敗しました。綴理先輩のように、と思って「それは違う」と諭されました。だから素直にそういうものだと学んでいました。でも、わたしがそうだったからと言って他の誰かもそうだとは限らないんです。小鈴さんの真っ直ぐな気持ちがそのまま煌めいて…わたし自身も強く小鈴さんに学ばされました。わたしの後輩があなたで良かった。…小鈴さんはお世辞としか思わないかもしれませんが。,『レディバグ』をお届けしました。小鈴さんの色を載せた曲を作るというミッションの元、この１月を掛けて完成させたものになります。…いや、これ嘘だな。ごめんなさい！撤回します。ひと月かけて頑張った物はほぼ没になりました…。それはわたしがひとえに小鈴さんの色というものをはき違えていたからです。夢、憧れ、小鈴さんの想いはかつてのわたしにもとても刺さって、小鈴さんの想いを知った日にほとんど全部書き直しました。ですので、今回の歌詞にはわたし自身とても強い想い入れがあります。特に最後の２フレーズ、あれは最後の最後にどうしても入れたくなって披露する直前に決めたものです。小鈴さんは楽しそうに歌ってくれましたが、わかっているのでしょうかね…あれはあなたがいつかのわたしを救ってくれた、そういう意味ですよ。,あの日見た夢を、忘れない。,わたしは、いつでも。,さやか「Can I see？」小鈴「Can't you see？」,初心に返ることができました。
村野さやか,UR,紅葉乃舞姫,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E7%B4%85%E8%91%89%E4%B9%83%E8%88%9E%E5%A7%AB%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,束の間の休息も、悪くはありませんよね。こうしている間も、他のみんなはどうしているんだろう、っと。そう思うと、なんだか楽しくありませんか？吟子さんと一緒に、ゆっくり、足湯に浸かってきました。他のメンバーもそれぞれ、久しぶりにまとまったお休みを満喫していることと思います。次の予定もありませんし、湯冷ましに、一人ひとりの元を、巡ってみましょうか。,,久々にこうして皆さんと共に過ごす休息は、わたし自身もすっかり気が抜けてしまうというか、楽しくて、穏やかで、幸せです。9人での旅行、楽しい時間。大事にしていきたいですね、こういうタイミングも。もうすぐラブライブ！の予選が始まります。英気を養い、今年こそ優勝を目指して、勇往邁進、突き進む所存。去年の悔しさが、強く強く残るからこそ、練習にもより一層、身が入るというもの。そのためにも、一時の休養を大切に。この先を見据えて、良いアイディアだったと思います。ふふっ、1年生の皆さんも、楽しそうで何よりです。花帆さんと姫芽さんも温泉を楽しんでいましたし、先ほどは、小鈴さんと瑠璃乃さんも、楽しそうに卓球で遊んでいました。先輩方もお招きして、わたしたちも楽しんでみましょうか。,ふふっ、本当に楽しい旅行でした。皆さんが温泉を堪能して、明るくはしゃいでいる光景を見ていると、むしろ、わたしは穏やかな気持ちになれたというか。わたしは1人でいるとどうしても、あれこれと考えてしまうたちですから。やらなきゃいけないこともたくさんありますし、日常の中にいるとやるべきことが山積みで。それが悪いことだとも、辛いことだとも思ってはいませんが、こういうイベントがあると、わたしの意思とは関係なく力が抜けると言いますか。こういう時間は貴重だなと、改めて。ああでも、意外だったのは吟子さんですね。吟子さんは結構緊張していたみたいです。みんながいるところにいると、逆に、あれこれやらなきゃ、と思ったみたいで。確かに、目の離せないメンバーはいますよね、ふふっ。でも、吟子さんもそろそろ慣れるといいですね。...えっ？慣れは、諦めとは違いますよ！？,秋の夕暮れに、思いを馳せて。,紅葉のように、ひらひらと。,さやか「お休みはどうですか？」瑠璃乃「今日はゆっくりしてこうね」,風雅に、優しく、美しく！
村野さやか,UR,聖夜譚,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E8%81%96%E5%A4%9C%E8%AD%9A%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,まだ早いんですっば！ 火がきちんと入ってからです！え、どうやって判断するかといいますと……こう、野菜がくたーってなるまでです。そう、わたしの部屋の、アボカードさんくらい。……って、あれは、綴理先輩がいつも、むにむにするから……！,,メリークリスマス、と言うには少し早いでしょうか。でも、12月といえば、クリスマスですからね。そのイメージで、今回のイベントです。小学校を訪れて、クリスマスの歌を披露して、お菓子を配る、なんてことをしました。小学生の皆さん、とても喜んでくれて、嬉しかったですね。みんなで歌を歌うというのを、照れくさく感じるおませな子もいて、なんというか、可愛かったです。本人は不服でしょうが、かっこつけると可愛くなってしまうのが、あの年頃の罠ですね。……えっ。わたし達の年でも、まだそうですか？へー。そうなんですね。わたしはあまりかっこつけたりはしないので、それで微笑ましく思われるようなことはありませんから、関係のない話ではありますが。,また寒い季節になってきましたね。12月は師走とも言い、偉い人であっても走り回るほど忙しいということから、師走なんて名前になったそうです。現代であっても、大掃除にクリスマスと、イベントが目白押しですよね。みんなで食べる料理に手間暇をかける時間もなくなって、わたしもついつい手を抜きがちです。お鍋、楽なんですよね。そして、誰かと一緒だと楽しくもある。つい回数が増えてしまいます。綴理先輩はお鍋大好きですし、小鈴さんも、わたしのお鍋を気に入ってくれているので、そこには甘えてしまっている自覚があります。とは言っても、鶏つくねなんかは先に火を通しておかないと怖いですね。……良い加減わたしも学習して、出来上がってから二人の前に持って来るようにしましょうか……。,さあ、聖夜を祝いましょう。,小さなベル…ふふっ。,さやか「聖なる夜に」瑠璃乃「お祝いを。」,ほら、楽しげに、鈴が鳴りますよ。
村野さやか,UR,Rose Garden,https://wikiwiki.jp/llll_wiki/%EF%BC%BBRose%20Garden%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,はい、とっても幸せです。この学校に来て本当に良かったです。ふふっ、景色も素敵ですけど、この学校での出会いに、です。,,春が過ぎて新緑の季節が始まる。僅かな時間も、過ぎれば過去。思い返せば濃密な記憶がわたしの胸の中で鮮明に煌めいています。日々の一つ一つを大事にしたいという思いは入学前と比べていつの間にか反転していました。毎日を粗雑にしているというのではありません。必死に散らばっていた何もかもをかき集めていた焦りの苦さから来るものではなく、今は温かな熱を帯びたものなんです。あ、うん…だってわたし、無意識に言いましたけど、煌めいているんですもんね。,誰もいないと思っていました。わたしの周りには誰もいなくて、広いリンクにただ独り。目指す先も霧にのまれて、どこに行っていいかも分からなくて… わたしは焦る胸の内に従うことしか出来ずにいたんです。そんな中でこの学校に来て、幸せな出会いを経て、たった一月でこんなにも得られるものがあると知りました。でも、わたしはまだまだ未熟者です。誰もいなければ、きっと容易く折れてしまう。情けない己のことは己自身が一番よく知っているつもりです。だから…これからも、一緒に来てくれますか？この手を取って…くれますか？,日々の幸せに、感謝を込めて。,行きましょう！,,伝わって、いるでしょうか？
村野さやか,UR,雨と紫陽花に唄へば,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E9%9B%A8%E3%81%A8%E7%B4%AB%E9%99%BD%E8%8A%B1%E3%81%AB%E5%94%84%E3%81%B8%E3%81%B0%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,今日もお疲れ様でした。一日一日、丁寧に日々を積み重ねたいですね。クラスの皆さん、また明日。,,放課後は、一日の終わりではありませんが、クラスで過ごす時間の終わりではあります。今日のわたしは、明日のわたしに悔いられないわたしでいられたかどうか。それを振り返るタイミングのひとつ。なんて、きっと大丈夫です。こうしてスクールアイドルクラブに入って、パフォーマンスに邁進する日々は、とても充実していますから。,雨だれが石を穿つように、日々の努力を忘れずにいたい。わたしにとっての自信というのは、思い返せば、ほとんどが己の積み上げた成果によるものでした。寄る辺と呼べるような支えはなく、結果を見ては一喜一憂…。でも、こうしてスクールアイドルとしてステージに立つたびに、綴理先輩の隣でパフォーマンスをするたびに、不思議な自信がつくようになったんです。皆さんの応援と、綴理先輩の肯定が、今のわたしを立たせてくれている。雨と見て思い出すことが増えました。努力を表すことわざの他に、ステージから見える今日のみなさんの表情です！,穏やかな季節ですね。,しっとり、優しく。,,雨だれの音を。
村野さやか,UR,ドルフィン〰ビーチ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%89%E3%83%AB%E3%83%95%E3%82%A3%E3%83%B3%E3%80%B0%E3%83%93%E3%83%BC%E3%83%81%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,種は飲んじゃダメですからね。聞こえてますか？ …ふふっ、まあ、いいか。先輩、結構表情豊かですよね。美味しそうで何よりです。,,「夏と言えば…」という文言があるじゃないですか。夏と言えば海、夏と言えばスイカ、夏と言えば…あなたもですね、イルカさん。とにかく、思いつく限りのことをやってみようっていうのが花帆さんの案だったんです。綴理先輩はスイカに夢中、梢先輩は天体観測が楽しそうで、瑠璃乃さんは…わたしが昨夜キッチンに行ったら静かにお一人で魚を焼いていました。串に刺したやつを、尻尾に化粧塩までして。パチパチ皮が焼けるのを楽しそうに見つめておられました。あぁ…こほん、ともあれです！わたしは夏にしか出来ないパフォーマンスを勉強させてもらおうと思いました。ということでこのライブ、楽しんでいってくださいね！,蓮ノ空女学院スクールアイドルクラブの夏をお届けします。水の迸るひたすらに楽しい夏を。きっとこのライブも、この夏も、全部が全部上手くいって誰もの心に最高の思い出として残せるから！それが出来てこそのスクールアイドルクラブ！わたし一人で出来ることではありません。でも、わたしたちは、一人一人は不完全でも全員で最高の芸術を作り上げることの出来るスクールアイドルクラブですから！夏の終わりまで一緒に楽しみましょう？暑さを、涼しさを、夏の朝も、夏の夜も、今しか出来ないことを突き詰めて、今したいことを積み上げて！,さあ、夏です！,暑さに負けるな！,,あはっ、なんですか？
村野さやか,UR,Link to the FUTURE,https://wikiwiki.jp/llll_wiki/%EF%BC%BBLink%20to%20the%20FUTURE%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,もー、こんなに食べられないってば。お姉ちゃんはもう、本当に。わたしに甘いというか、なんと言うか。きっと今日も、わたしが悩んでるの分かっててこうなんですけど。,,1年の成果を見せるラブライブ！の舞台。わたしたちにとって、それだけですらない大きな舞台は、きっと大成功に終わったと思っています。舞台袖から見える会場の景色は、それはそれは美しいものでした。やりきったんだなと、それが分かるというか。あと、あれです。わたし、もともとパフォーマンスを終えた舞台を振り返ること自体、怖くて出来なかったんですよ。今となってはもう、昔のことのように感じますが。でも、だからこそ、振り返って、良かったと思えるだけで、ベストは尽くせたんだと思います。そうですね、いい経験になったんじゃないでしょうか。もう二度と、ネットが使えなくなるようなことは起きて欲しくはありませんけどね。,みなさんの応援のおかげで、期待のおかげで、わたしたちはここまで来ることができました。本当にありがとうございました。改めて、ラブライブ！地方予選の舞台に立って、みなさんの前でパフォーマンスが出来たことを、心より誇りに思います。応援が届いて、嬉しかった。みなさんの思いを受け取れて、嬉しかった。わたしだけでなく、スクールアイドルクラブ一同、みんな同じ気持ちです。スクコネがあって良かった。みなさんに出会えて良かった！わたしに限って言えば、お姉ちゃんとのこと、フィギュアのこと。クラブ全体で言えば、こうして6人全員が舞台に立てたこと。みなさんのおかげです。これからもどうか、なにとぞ応援、よろしくお願いいたします！,悔いのないよう。,さあ、繋ぎます。,,これまでの成果を出す時です！
村野さやか,UR,Proof,https://wikiwiki.jp/llll_wiki/%EF%BC%BBProof%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,次は、こっちのロケーションですね。背景だけでも先に撮っておかないと。日差しが強い中、走り回るのは大変ですが...。ふふっ、なんというか、充実した気分です。これからわたしたちで撮る映画が、素晴らしいものになることを願って頑張りますよ！ちぇすとー！...なんて。,,「見てたよ、綴理。ほんとのほんとのほ～んとに、すっごくいいライブだった！うん、だから...あたしに悔いはないよ。綴理の衣装作って、ステージも飾って、あたしもやるべきことをやれたから。小鈴ちゃんたちが凄かったのは、本当だし...。負けたら悔しいとも思うけど、でもまずは、綴理に言いたいんだ。ここまで一緒にスクールアイドルやってくれて、本当にありがとう。えへへっ」...あの...キャスティング、ほんとのほんとのほ～んとに、わたしで合ってましたか？似合ってましたか...？そ、それならなんとか、自分を納得させられそうです...。わたしの役は、綴理先輩と組んでいた同い年のスクールアイドル。怪我がもとで最後のステージに立つことは叶わなかったけど、持ち前の演出力と、ステージを作ることが好きっていう、本人の資質を活かして共に戦った、という子です。不思議となんですけど、すんなり役に入れましたね。彼女の抱える気持ち、綴理を支えたいという気持ちに、強く心を打たれました。だから、楽しかったは、楽しかったです。とても。ただほんとに、わたしにこの子の魅力を引き出すことができていたかどうか...！,今回の一件については、悔しい気持ちもとても強く残っています。慢心があったのかもしれません。4月に小鈴さんと一緒に湖でずぶ濡れになった時も、大丈夫だったし...などと...。普段は体調管理に気をつけろという側でありながら、自分の足元がおろそかになっていたこと。これは、強く反省をするべきだと胸に刻んでいます。一方で、小鈴さんは本当に立派で、綴理先輩をはじめ、皆さんも最後まで諦めずに頑張ってくれたこと、本当に良かったです。わたしのせいで、この企画そのものが取りやめになっていたら...、今よりずっと、わたしは自分を責めてしまっていたと思いますし。だから改めてお礼を言いました。そうしたら皆さん、前半頑張ってくれていたから、と温かく迎えてくれて。...改めて、本当にこのスクールアイドルクラブにいて良かったと思いました。ライバル役も楽しかったですが...、やっぱり一緒にいたいです、わたし！,じゃあ行こう！君の舞台に！,いつでも見てるよ！,,スクールアイドルって...楽しいよね！
村野さやか,UR,バアドケージ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%90%E3%82%A2%E3%83%89%E3%82%B1%E3%83%BC%E3%82%B8%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,ふふっ！次わたしが行きますよ！ちゃんと捕まえてくださいね！はっ...つい気分が高揚してしまいました。子供の頃はよく、フィギュアの練習帰りにお姉ちゃんと公園で遊んだりしたもので...え？元気？もう...子供ってそういうものじゃないですか。,,DOLLCHESTRAの新曲、『バアドケージ』をお届けしました。今回に関しては...そう、ですね。わたしは楽曲の方を中心に、綴理先輩とともに練らせていただきました。作詞については...部室で、綴理先輩がひとつひとつ文字を綴るのを、ただ眺めていただけです。邪魔になるかなとも思ったんですが、それを自分から言い出すこともできず。綴理先輩はすごい集中力で、時たまワンフレーズを書き出しては、しばらく物思いにふけって、そしてまたワンフレーズ。どこかに行けとも、どこにも行くなとも言われなかったので、わたしはわたしの好きにしていました。邪魔をしてもいけないので、スマホは両方切って。夕日が沈んで、廊下の電気が少し眩しくなったくらいのタイミングで綴理先輩が仕上げた歌詞は、まさしく、わたしが見てきた綴理先輩の想いそのものでした。どうか、『バアドケージ』を、夕霧綴理を、これからもよろしくお願いします！,子供から大人へ、時は過ぎ行くもの。せっかく遠征で大阪に来たのですから、大阪でしか食べられないものを食べようという話になったのですが、そうするとおすすめされたのは、その場で食べられるレストランなどではなく、たこ焼きの屋台でした。どこで食べようかとさまよっていた時に、ちょっといい雰囲気の児童公園を見つけまして、そこのベンチで、3人でたこ焼きを食べたんです。小鈴さんがよく砂場で遊んだという話から、その場にあったひとつひとつの遊具に思いを馳せて...。気づいたらなんか、ちょっとはしゃいじゃってましたね。お姉ちゃんとよくやったんですよ、昔は！今となっては懐かしい記憶です。でも、あの日々ももう戻ってくることはない。後悔というわけではなくて、懐かしいねと、笑い合うのでちょうどいいというか。それだけ今が、そして未来が幸せなら、それが一番いいんだろうなと改めて思いました。そしてこう、たまになら、昔の心に戻るのも悪くはないのかなとも。今は口にすることはしませんが、そんな風にも、思いました。,歩みを進めましょう。,時を大切に。,,さあ、力強く踏み出しましょう！
村野さやか,UR,Her-bath-rium,https://wikiwiki.jp/llll_wiki/%EF%BC%BBHer-bath-rium%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,……よし、今日も頑張ろう。わたしはわたしで。先輩だって頑張ってるはずだから。今日は学校行って、部活をやって、リンクに行って、あとは夜に部長業務の書類片づけてと……それだけかな。うん、忘れ物も無し。行ってきます！,,ふふっ、どうでしょうか。フラワーバスの撮影をわたしたち3年生もさせていただきました。2年生たちのアイデアがあまりに素敵だったので。なんというか、嬉しいですね。こういうことをしよう、ああいうことをしよう、そういうアイデアを出すことそのものも素晴らしいですが、わたしたちもぜひ真似したいと思えるのが、嬉しいんです。だってそれは後輩たちがしっかり成長しているということですからね。ちょっと偉そうな感想でしょうか、とも思ったんですが、瑠璃乃さんが胸を張って言っていました。「偉そうでいいんだよ、だって3年生なんだもん！」と。頼もしくて、笑ってしまいました。そう、わたしたちは3年生。初めて出会ったときの沙知先輩や、去年の綴理先輩、梢先輩、慈先輩と同じ。改めて自覚すると……もっともっと、後輩に色んなことをしてあげたいですね。,部長業務は正直大変です。去年から梢先輩に付いて色々と手ほどきを受けたり、体験させてもらったりしていたのですが、やっぱり梢先輩にかかっていた負担は大きかったのだと改めて実感させられるばかりです。対外的な交渉、他の部活とのすり合わせなどは花帆さんが元気にこなしてくれるのですが、書類仕事となるとやはりわたしの出番といいますか……花帆さんは苦手なようで。あはは。でも、花帆さんとわたしのダブル部長にしてよかったなと思うことも多いです。やらなければならないことが沢山ある以上、クラブのメンバーに目を向けることがなかなか出来ない瞬間も多く。そういうときに、瑠璃乃さんが逐一報告を入れてくれるんです。吟子さんが不安に思っていること、セラスさんがやりたいと思っていること。それぞれの思いを一手に引き受けてくれているので。そういう意味では、瑠璃乃さんとゆっくり話す時間がわたしにとっての今の大きな支えでしょうか。夜食をつまみながら語らう時間は、とても貴重な楽しい時間です。他の人にばれたら怒られてしまうかもしれませんが。ふふっ。,105期も、張り切っていきますよ。,基本を大事に、初心を忘れず。,,お見せしましょう、3年生の実力を！
村野さやか,SR,春色ニューデイズ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%98%A5%E8%89%B2%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%87%E3%82%A4%E3%82%BA%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,あぁ、桜でんぶもいいかも、明日のお弁当。レイアウトを決めて、彩りも考えて、それを毎日やっていると、普段使ってない色に、自然と目を引かれませんか？,,普段の学校生活では取り立てて目立つことのないわたしでも、スクールアイドルとしての活動では皆さんの前で煌めきたい！常日頃からそう心得るようにしています。心堅石穿…何もかも、わたし自身が出来ると思えば、きっといつか皆さんにも届く！今日も日々の一歩一歩を頑張ります！,蓮ノ空女学院スクールアイドルクラブ、村野さやかです。うーん、あれ？学校で挨拶する時は学校名を言う必要はないんでしょうか？うーん…わたしはまだまだ分からないことが多い未熟者です。でも、胸を張って挨拶が出来るようになったのは、自分のライブに自信を持って顔を上げられるようになったから。そして、ライブに集まってくれた皆さんの顔が見えるようになったから。皆さんが笑顔でいてくれるからです。花帆さんみたいに、毎日やりたい、とまでは言えませんが、また早くライブが出来るように頑張りたいわたしがいます。あ、えっと、なので聞いて下さい！わ、わたし、頑張りまーす！ライブ自体は上手くいくようになったけど、終わった後で皆に伝える言葉はまだ苦手、という感覚です。,楽しんでいただければ、幸いです！,楽しいですね！,,ライブはこれからです！
村野さやか,SR,チェリー♫ピクニック,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E3%83%81%E3%82%A7%E3%83%AA%E3%83%BC%E2%99%AB%E3%83%94%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,負けませんが？花帆さんの言いたいことは分かります。でも、わたしの言いたいことだって、分かりますよね？,,さ、さっきはちょっと言い過ぎましたかね。こうして花帆さんと同じ衣装に袖を通して、スクールアイドルとして前を向くと、こう…その、なんと言いますか…んー、さっきまでわたし、すごい顔してませんでしたか？負けたくない思いはありますけど、花帆さんに勝ちたいというわけではなくてですね。んー…こ、言葉にできない…。わたしが、不勉強なばっかりに…。,学びを得ました。負けたくないけど、勝ちたいわけではない思いというものについて、認めてほしいという気持ちなんだと思います。お恥ずかしい話ではありますが、こんなわたしにも、数少ない誇りにしているものがありまして。それがやっぱり、綴理先輩という存在なんです。あの人の素晴らしさを、わたしがすべてを理解できたなどと思うつもりはありません。でも、少なくともわたしの知っている綴理先輩のことを、皆さんに知ってほしい。だから、きっと今回、花帆さんと揉めてしまったのは、花帆さんに認めてほしい。綴理先輩の持つ魅力を、わたしが伝えきれていなかったのですね……。あれ、違います？,譲れないものがあります。,いい天気ですね！,,ひとつひとつ、丁寧に。
村野さやか,SR,Tragic Drops,https://wikiwiki.jp/llll_wiki/%EF%BC%BBTragic%20Drops%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,えっと、ち、が、い、ま、す、よ、せ、ん、ぱ、い…っと。綴理先輩、その方が聞きたいのは蟻んこの話じゃなくて！ああ！？その方の質問もおでんとは無関係！,,日々勉強。その積み重ねの先に実る努力がある。この衣装を身にまとうことが許されたのは、そう信じて頑張ったからだと思いたいです。そ、その、スクールアイドルがするべき研鑽には色んなものがあるんだな、とも思いましたが、あれこれとツッコミたくなることが多いのも、綴理先輩の魅力ですもんね、ね！,"村野さやか、反省しています…。綴理先輩の配信にあれこれと口を出す前に、果たして己自身の配信はどうなのか、と。わたしの配信が完璧などと口が裂けても言えないわけでして…。はい、大変申し訳ありませんでした…。綴理先輩は気にしていないと言ってくれたのですが、本当のところはどうなんでしょう？と、ともかく、わたし自身も今後は配信に力を入れ、スクールアイドルとしても頑張りたいです！よろしくお願い""す""ます！…あ、""し""ます！うぅ…わたしというものは…。",練習の成果を出しましょう！,ワン、ツー,,よし、ここで決める！
村野さやか,SR,春風ブランコ,https://wikiwiki.jp/llll_wiki/%EF%BC%BB%E6%98%A5%E9%A2%A8%E3%83%96%E3%83%A9%E3%83%B3%E3%82%B3%EF%BC%BD%E6%9D%91%E9%87%8E%E3%81%95%E3%82%84%E3%81%8B,何度でもやりましょう！ あなたが頑張りたいと思う限り！頑張って成した結果が、たとえ世に評価されなかったとしても、頑張っていることそのものを評価してあげる人がいてもいいと、わたしは思うんです。,,村野さやか、2年生になりました。後輩もできて、より一層、身を引き締めていかねばと思っております。それは、わたしに限った話ではなく、花帆さんも瑠璃乃さんも同じくです。新しく後輩ができるということで、それはもう、みんなでバタバタしていました。慌ててばかりいて、自分のことすらおろそかになりかけていたのですが、何とか、桜をモチーフに衣装を整えることができました。危なかった……。た、ただ！ わたしの衣装の細かな部分については、花帆さんにお任せしてしまっていて……気づけばこうなっていたのですが……。わ、わたしに似合っていますでしょうか、この髪型……。,わたしの後輩の話をさせてください。徒町小鈴さんと言って……一言でいえば、頑張り屋さんです。スクールアイドルクラブのメンバーは、みんなとても頑張っていると思うのですが……小鈴さんの頑張りは、なんというか……。あ、そう、切実で。去年のわたしを見ているよう。というと少々自分に酔いすぎかもしれませんが、少し重ねるところがあったんです。どうにか、なにかを成したい。それができないと、自分で自分を認められない。頑張っていることは当たり前で、頑張っていることそのものは決して評価されることはない。それはとても寂しいことだと、今のわたしは思えるというか。だから、小鈴さんには頑張ってほしいし、支えてあげたい。 今年のわたしは、先輩としても頑張りたいと思います。,一年経っても、進むのは一日ずつですから。,あらためて、一歩一歩。,,それでは、2年生としての第一歩です！
